"","","","","par1","par2"
"cv",5,1,11.0932021025299,-4.99999999998991,-0.288243487229374
"cv",5,2,12.2043465391981,-4.99999999999924,-0.348748365577029
"cv",5,3,12.5680620215767,-4.99999999997575,-0.305346713941211
"cv",5,4,15.6413619746092,-4.83727650455051,-0.405688095445046
"cv",5,5,19.0154087691985,-4.17727460628589,-0.478539089902294
"cv",5,6,13.4750608300582,-3.49307301563021,-0.327570179691447
"cv",5,7,12.3697696633199,-4.99999999998158,-0.33089997483569
"cv",5,8,19.1088852866437,-4.99999999998963,-0.456323979230856
"cv",10,1,26.5274727606754,-4.99999999999034,-0.193382765601338
"cv",10,2,31.9086318246338,-4.99999999999975,-0.279073210038758
"cv",10,3,29.5130491760663,-4.99999999999922,-0.258367478594757
"cv",10,4,30.1057049279922,-4.99999999999871,-0.263645466678802
"cv",10,5,28.0108409226157,-4.99999999999499,-0.23806207963034
"cv",10,6,28.5353960834679,-4.99999999999918,-0.243197534899471
"cv",10,7,26.1809631282349,-4.99999999999896,-0.21335573786056
"cv",10,8,30.846893158709,-4.99999999999916,-0.262977094060415
