"","","","","par1","par2"
"cv",5,1,17.0059927500991,3.99999999964468,3.99999999970775
"cv",5,2,17.0059880132843,3.99999999969763,3.99999999839602
"cv",5,3,17.0059884537439,3.99999999982325,3.99999999440938
"cv",5,4,17.0059877077323,3.99999999894492,3.9999999993395
"cv",5,5,17.0059895195437,3.9999999982936,3.9999999991627
"cv",5,6,17.0059879732496,3.9999999999368,3.99999999976216
"cv",5,7,17.0059885176643,3.99999999993088,3.99999999962477
"cv",5,8,17.0059884844147,3.99999999983064,3.99999999966041
"cv",10,1,34.0119805053193,3.99999999970028,3.99999999825309
"cv",10,2,34.0119803666823,3.99999999993045,3.9999999985609
"cv",10,3,34.0119817758793,3.99999999884236,3.99999999974513
"cv",10,4,34.0119795070711,3.99999999926829,3.99999999859308
"cv",10,5,34.011977789851,3.99999999930918,3.99999999305184
"cv",10,6,34.0119813669391,3.9999999968387,3.99999999925603
"cv",10,7,34.0119815116891,3.99999999983701,3.9999999995491
"cv",10,8,34.0119884811839,3.99999999891125,3.9999999985351
