"","","","","par1","par2"
"cv",5,1,8.72987636052968,0.437403288910773,-2.65006985262091
"cv",5,2,11.1497163348793,0.517410523517364,-2.75039071062262
"cv",5,3,14.9304964811352,0.510804637606089,-2.74323010459239
"cv",5,4,14.0070478150068,0.446675365091111,-2.98434894293124
"cv",5,5,10.8720421709021,0.680017988825161,-2.92032737231481
"cv",5,6,12.1176423395815,0.465920198628011,-2.6920746203744
"cv",5,7,10.0511191752958,0.405336915267932,-2.79393133223506
"cv",5,8,9.73761562836995,0.552983371215642,-2.79744467909657
"cv",10,1,15.0166127463037,0.664286061947531,-3.26764504177336
"cv",10,2,11.8061810373668,0.657619231026554,-3.28242055544457
"cv",10,3,7.67490476405439,0.674589845446634,-3.23762483221239
"cv",10,4,6.4842337200374,0.668499645803088,-3.25118598369663
"cv",10,5,32.4205358994148,0.666688209635673,-3.45721395533718
"cv",10,6,16.9509925778296,0.66564087589204,-3.1771132872245
"cv",10,7,14.690983148187,0.810576516154613,-3.2685981098181
"cv",10,8,19.4867962862937,0.686144211239624,-3.20026569354473
