"","V1","V2","V3","V4"
"cv",5,1,16.3105950998182,-0.74427797236167
"cv",5,2,11.0079293123356,-0.40382548546539
"cv",5,3,19.6160440212843,-0.868192578391663
"cv",5,4,15.6856314466391,-0.703524993497388
"cv",5,5,17.8971067205429,-0.785241941214502
"cv",5,6,16.1887149350658,-0.735662125286798
"cv",5,7,14.9203331469403,-0.699114332582897
"cv",5,8,15.5107690553061,-0.686909306213471
"cv",10,1,34.0182931944184,4.99993218982529
"cv",10,2,34.0176205886201,4.99993243862833
"cv",10,3,34.0292986864229,4.99992777133704
"cv",10,4,33.9958303055557,4.99993822732308
"cv",10,5,34.0135772587306,4.99993354901642
"cv",10,6,34.0129013665766,4.99993358423454
"cv",10,7,34.0257044903135,4.99992951980768
"cv",10,8,34.0205371753527,4.99993143588451
