"","V1","V2","V3","V4"
"cv",5,1,11.6400840949983,-1.23226872421073
"cv",5,2,12.1746116917463,-1.25398360356528
"cv",5,3,6.95720843907188,-1.18645781278508
"cv",5,4,6.99063844226277,-1.16237853476909
"cv",5,5,10.2010747201956,-1.2348479923968
"cv",5,6,11.2269499386349,-1.23303371592816
"cv",5,7,16.2944951279428,-1.29225435482962
"cv",5,8,18.6120849170742,-1.32404412388142
"cv",10,1,24.6546975671951,-1.07631370984943
"cv",10,2,33.2030531943381,-1.14526976379707
"cv",10,3,23.0671937911921,-1.05769634614883
"cv",10,4,34.9676504073765,-1.1601540280937
"cv",10,5,18.727857287448,-1.00641374546021
"cv",10,6,34.9268924541426,-1.15603383525994
"cv",10,7,20.8186324956746,-1.06215093728416
"cv",10,8,22.9949869785358,-1.07032202431544
