"","V1","V2","V3","V4"
"cv",5,1,12.6235728406072,-0.708796613663972
"cv",5,2,13.2627424109591,-0.768167995201141
"cv",5,3,13.2450820849594,-0.756508365917715
"cv",5,4,18.5327819376303,-0.898939546111393
"cv",5,5,15.6620468218847,-0.825411402292962
"cv",5,6,17.2756189093552,-0.868838921619028
"cv",5,7,18.3196070034445,-0.894648797096594
"cv",5,8,13.2489040397805,-0.76200135029901
"cv",10,1,35.4484843552377,-0.837933218721127
"cv",10,2,30.7820243011672,-0.759455128062425
"cv",10,3,33.126665778998,-0.802394166171088
"cv",10,4,36.6857026481622,-0.846826577290445
"cv",10,5,26.0983117786759,-0.666638514764892
"cv",10,6,39.1281523770932,-0.871365139493678
"cv",10,7,23.4896528974608,-0.594795321683632
"cv",10,8,25.0050483489215,-0.654316148424587
