"","","","","par1","par2"
"cv",5,1,12.3885892280134,-4.99999999999828,-1.27683071102272
"cv",5,2,16.0456687074265,-1.02087664127997,-1.37261813009668
"cv",5,3,16.8758730914713,-1.10829163926832,-1.37397543383159
"cv",5,4,14.6764277460305,-1.04060953564433,-1.36973321717623
"cv",5,5,13.5756888356221,-1.11053366821942,-1.31465072378068
"cv",5,6,15.6887340743122,-1.02660299668158,-1.36690247253245
"cv",5,7,16.446622781006,-0.925730381235801,-1.40554512837287
"cv",5,8,9.91256738765255,-1.2551327223881,-1.22083127636873
"cv",10,1,26.280066786308,-0.496174427902581,-1.48795933746402
"cv",10,2,30.0070751384768,-0.480533992744359,-1.52369406613946
"cv",10,3,26.8657547304005,-1.2099107898052,-1.4489798814101
"cv",10,4,25.8120062584421,-0.949236524384375,-1.48608315130642
"cv",10,5,28.2733666027159,-0.84930142450407,-1.52487769538519
"cv",10,6,28.0134411588252,-0.471478423901437,-1.5218142095734
"cv",10,7,27.8604198163738,-0.494894176020378,-1.51270429296818
"cv",10,8,27.1323536961807,-0.481287109789877,-1.50251237488895
