"","","","","par1","par2"
"cv",5,1,17.2381879356611,-1.66105651939199,-1.0478842455447
"cv",5,2,17.4495083957177,-3.6402125485933,-1.04983059681415
"cv",5,3,11.7053981721314,-1.66112905117197,-0.910784192334344
"cv",5,4,14.0102488697719,-1.64088897838787,-0.955106118708764
"cv",5,5,13.0665132237875,-1.66116093021119,-0.945931806900964
"cv",5,6,11.6308149537895,-1.66074175222397,-0.903832985913954
"cv",5,7,17.0712872275478,-1.66114757160245,-1.04203639286732
"cv",5,8,16.4279153698973,-3.95239187572939,-1.02825381415626
"cv",10,1,32.5945762055038,-1.64059641575777,-0.719067518835413
"cv",10,2,33.6791532606439,-1.54461698751335,-0.740596228128836
"cv",10,3,28.8272780289733,-1.58142589142801,-0.592423386149563
"cv",10,4,28.4476141857221,-1.55810220142938,-0.591683350931534
"cv",10,5,31.0137048068144,-1.66014637207104,-0.679909461182729
"cv",10,6,34.5238835825727,-1.62759415392857,-0.756328727242556
"cv",10,7,35.0479852576208,-1.6609122579418,-0.763510437819265
"cv",10,8,33.2745840902988,-1.66105158128921,-0.746610090603358
