"","","","","par1","par2"
"cv",5,1,15.0071763551115,-3.66896088470236,-0.812872651890984
"cv",5,2,15.8808141171047,-4.92420711170956,-0.84226093894451
"cv",5,3,17.2400688116822,-1.00361437132037,-0.879254401342315
"cv",5,4,16.5361524709803,2.32694676744888,-0.859586798616589
"cv",5,5,13.1637497336549,2.81031086225994,-0.742870235272391
"cv",5,6,15.4930236143449,-0.53589277160354,-0.83259206675383
"cv",5,7,14.1350350132651,2.10967687273158,-0.784046851690678
"cv",5,8,14.1383051383562,2.00073739939523,-0.782650032492027
"cv",10,1,23.1399648461895,3.53522995016158,-1.34657234566179
"cv",10,2,23.7560531901786,0.554889150137529,-1.35076412634152
"cv",10,3,19.8605536522274,0.122474785874152,-1.32244539042632
"cv",10,4,10.828120252895,-2.96921347299616,-1.24569838797075
"cv",10,5,31.5750463438721,-3.67930433646758,-1.40277690397679
"cv",10,6,21.0630918948895,-2.76030132966116,-1.33256093430539
"cv",10,7,24.9995194892147,1.56047378443754,-1.35941109702846
"cv",10,8,30.3935900647435,-4.57924433820881,-1.39785520253986
