"","","","","par1","par2"
"cv",5,1,17.0059888013363,3.99999999982548,3.99999999905202
"cv",5,2,17.0059903768658,3.99999999999809,3.99999999636763
"cv",5,3,17.0059880243663,3.99999999952295,3.99999999937387
"cv",5,4,17.0059870224887,3.99999999973343,3.99999999964581
"cv",5,5,17.0059902445388,3.99999999996583,3.99999999891393
"cv",5,6,17.0059927092067,3.99999999996284,3.99999999927718
"cv",5,7,17.0059885276017,3.99999999996907,3.99999999974085
"cv",5,8,17.0059869083108,3.99999999975311,3.99999999690299
"cv",10,1,34.0119790920366,3.99999999992439,3.99999999952882
"cv",10,2,34.011981974885,3.99999999958884,3.99999999776401
"cv",10,3,34.0119847897183,3.99999999991159,3.99999999980207
"cv",10,4,34.0119916200119,3.99999999956362,3.99999999889532
"cv",10,5,34.011980559489,3.99999999995386,3.99999999945052
"cv",10,6,34.0119828745363,3.99999999998058,3.9999999991996
"cv",10,7,34.0119805158344,3.99999999807904,3.99999999974782
"cv",10,8,34.0119772659819,3.99999999572135,3.99999999308466
