"","","","","par1","par2","par3"
"cv",5,1,13.0966176524515,-0.786150515373045,-0.659934381080632,-4.99999817132398
"cv",5,2,18.129484720017,-0.770921713050375,-0.667408748801191,-4.99997837966237
"cv",5,3,3.94446906643069,-0.823715568057947,-0.655433283023466,-4.99993089941625
"cv",5,4,9.51052888418964,-0.812522782417432,-0.650036917107117,-4.99999741131839
"cv",5,5,13.5954686832139,-0.805471619409545,-0.652400300616347,-4.99999899818501
"cv",5,6,15.5641156156422,-0.801170152687663,-0.657130737055024,-4.99999993725297
"cv",5,7,6.58358037849966,-0.827227423982402,-0.646097280778653,-4.99998652870543
"cv",5,8,14.8179620613664,-0.765797860392541,-0.668169968019647,-4.99999943812309
"cv",10,1,13.6161059881558,-0.780515177313041,-0.692611993937643,-4.9999999823987
"cv",10,2,22.5667075960503,-0.770932908033829,-0.647875872577071,-4.99999998856706
"cv",10,3,12.9226983990537,-0.777223540171307,-0.649245133979718,-4.99999997114762
"cv",10,4,25.4975856880451,-0.752769775056779,-0.649990046300041,-4.9999998239712
"cv",10,5,10.1275290846547,-0.784515464157901,-0.646508834411964,-4.99999992334499
"cv",10,6,24.1726587383897,-0.75932794416049,-0.650629384448013,-4.99999999961882
"cv",10,7,35.8475314422656,-0.733063633316108,-0.654448055577726,-4.99999995678856
"cv",10,8,25.3851994176959,-0.761413352101495,-0.64784671771208,-4.99999999838584
