"","","","","par1","par2"
"cv",5,1,16.6177679924551,-1.83678462899538,0.431701246798947
"cv",5,2,16.617789397622,-2.2303257129053,0.456330215206619
"cv",5,3,16.6177914410142,-4.41273802877175,0.500113224822408
"cv",5,4,24.7663592091577,-4.12108255033686,-4.2984576122077
"cv",5,5,16.6177904946043,-1.14050280182203,0.352955917901438
"cv",5,6,16.6177945059553,-1.48927646669405,0.399811530124925
"cv",5,7,16.6177902580833,0.470765005727179,-0.367227288051313
"cv",5,8,16.6177817598857,0.231596836156727,-0.169998091684361
"cv",10,1,32.2179077472978,-4.99999999999553,0.077290173460173
"cv",10,2,32.2179077519489,-4.99999999997869,0.077290181109156
"cv",10,3,32.217907762689,-4.99999999998823,0.0772901987721057
"cv",10,4,32.2179077171428,-4.99999999999948,0.0772901238681345
"cv",10,5,32.2179077478461,-4.99999999999026,0.0772901743617982
"cv",10,6,32.217907764279,-4.99999999999761,0.0772902013870261
"cv",10,7,48.9027509986316,-0.605528957916119,-3.5599455135943
"cv",10,8,32.2179077286096,-4.99999999997899,0.0772901427260308
