"","V1","V2","V3","V4"
"cv",5,1,15.6667085778161,0.289421776940579
"cv",5,2,16.3766397070543,-0.0543669365899555
"cv",5,3,20.6654030224352,-0.4941463216349
"cv",5,4,18.6676387440822,-0.358247471141077
"cv",5,5,17.3632078361134,-0.21431542631283
"cv",5,6,17.0873730507647,-0.178016602722952
"cv",5,7,15.9284523249141,1.15582999988265
"cv",5,8,16.5670685609738,-0.114077372350336
"cv",10,1,42.3210896405649,-0.789514331268476
"cv",10,2,30.3190432350525,-0.466572685412397
"cv",10,3,30.4321311040992,-0.464057090079062
"cv",10,4,47.9247902494701,-0.880530291321866
"cv",10,5,31.2286312770364,-0.486777263032169
"cv",10,6,28.2299100282967,-0.337566985289999
"cv",10,7,28.9069233726941,-0.367729101591931
"cv",10,8,28.6789646527416,-0.397151636121171
