"","","","","par1","par2","par3"
"cv",5,1,16.5990643734407,1.24458961325494,-0.253894616231107,-1.99693476711022
"cv",5,2,13.8998799319739,0.512097838821263,-0.826662294365341,-1.96323289294316
"cv",5,3,15.0239338299343,1.28700193004553,-0.194091436954712,-2.04375266411747
"cv",5,4,18.2440674109926,1.28077257097089,-0.490192059472028,-2.32174181033033
"cv",5,5,14.6060982425919,0.502015502675917,-0.909140974308237,-2.01111233832945
"cv",5,6,13.4320368206822,0.504941728016184,-0.881853082204238,-1.90785848927511
"cv",5,7,17.8461113909287,0.476147628196058,-0.835157609102592,-2.01541366240038
"cv",5,8,16.1238669476186,0.508523671046445,-0.917106447964794,-1.98832430565957
"cv",10,1,26.0603407272623,0.239345020338393,-0.700078014142339,-1.67277904602832
"cv",10,2,28.9951652126569,0.16229441725812,-0.725994477060696,-1.73799961105327
"cv",10,3,35.2671408753153,-1.04998778842903,3.99997528479757,3.00755438176074
"cv",10,4,25.5770489360004,0.169269201988518,-0.753348135852605,-1.72321600451845
"cv",10,5,29.821485319068,0.203271502429548,-0.660612818115896,-1.72139893182435
"cv",10,6,27.0848851840217,0.149726853211688,-0.656486263697162,-1.6563243738826
"cv",10,7,31.772806280311,0.199491123804288,-0.786796676926952,-1.80875202833299
"cv",10,8,33.6921098471073,0.166108516759914,-0.66321088214946,-1.74644357080733
