"","","","","par1","par2"
"cv",5,1,28.3184735553779,0.220082671150022,-4.99999999999965
"cv",5,2,11.8797243888153,0.578092687148678,-4.99999999999945
"cv",5,3,0.359881087688183,0.651452786026635,-4.99999999999978
"cv",5,4,6.5292858164023,0.695647869563312,-4.99999999999994
"cv",5,5,9.59582844561854,0.699653985692889,-4.99999999999962
"cv",5,6,11.091120083448,0.689594573416954,-4.99999999999984
"cv",5,7,4.29783730423272,0.673119746693162,-4.99999999999939
"cv",5,8,17.3001402262013,0.613342468310889,-4.99999999999998
"cv",10,1,25.6053008334223,0.297222287239879,-4.99999999999978
"cv",10,2,10.3578256151325,0.373142966909681,-4.99999999999982
"cv",10,3,10.7538370484046,0.369892656078046,-4.99999999999996
"cv",10,4,13.5970891950374,0.395397295353626,-4.99999999999995
"cv",10,5,16.927802347743,0.388887952893695,-4.99999999999938
"cv",10,6,20.9333182083678,0.424603760092251,-4.99999999999965
"cv",10,7,6.88727867425351,0.391851291815604,-4.99999999999999
"cv",10,8,10.2225320515414,0.394267286347908,-4.99999999999995
