"","","","","par1","par2"
"cv",5,1,15.5009321197478,-4.99999999999824,-0.307291275337793
"cv",5,2,14.7165041824604,-4.99999999999968,-0.282207199540238
"cv",5,3,16.4377490258406,-4.99999999999907,-0.333754655890848
"cv",5,4,13.308874620869,-4.99999999999923,-0.251430627560779
"cv",5,5,15.7766278087498,-4.9999999999908,-0.305452813848703
"cv",5,6,13.7229073016823,-4.99999999999816,-0.255883258212809
"cv",5,7,11.262919474598,-4.999999999988,-0.209944236972648
"cv",5,8,14.9277290292823,-4.99999999999946,-0.280763829098701
"cv",10,1,30.5177315352898,-4.99999999999451,0.0148800670400946
"cv",10,2,29.9974785927553,-4.99999999999981,0.0164189200135835
"cv",10,3,37.2783299130851,-4.99999999999794,-0.125607195026971
"cv",10,4,27.3948558933293,-4.99999999999479,0.0740174024958934
"cv",10,5,31.6935547040494,-4.99999999999938,-0.0230220434112176
"cv",10,6,30.5110964135273,-4.99999999999936,0.00232515691673105
"cv",10,7,31.3878284285317,-4.999999999998,-0.0167555267687792
"cv",10,8,32.7112019112627,-4.99999999999889,-0.0423647052250237
