"","","","","par1","par2"
"cv",5,1,13.053277401251,-4.99999999999783,-1.41801606990918
"cv",5,2,11.9019878597745,-4.99999999999481,-1.40837161997446
"cv",5,3,18.7062387650493,-4.99999999999838,-1.5861771178479
"cv",5,4,8.68697998040107,-4.99999999999459,-1.36604933371083
"cv",5,5,16.7813717154479,-4.99999999999798,-1.54966583601658
"cv",5,6,15.2194290104049,-4.99999999999831,-1.51888648550563
"cv",5,7,13.1380271969968,-4.99999999999524,-1.42513229690439
"cv",5,8,13.8038882695113,-4.99999999999943,-1.5008023394573
"cv",10,1,25.4586347320411,-4.9999999999969,-1.51203688910579
"cv",10,2,25.3517331732444,-4.99999999999756,-1.47685945892039
"cv",10,3,24.694479424674,-4.99999999999326,-1.4979567841497
"cv",10,4,24.2018195314171,-4.9999999999932,-1.50299427893092
"cv",10,5,27.9383508707667,-4.99999999999478,-1.50903299829549
"cv",10,6,28.3064437719866,-4.99999999998433,-1.51373744118993
"cv",10,7,28.2569540332213,-4.99999999999936,-1.52141496143289
"cv",10,8,27.8820411965527,-4.99999999999838,-1.53127619068661
