"","","","","par1","par2"
"cv",5,1,15.1534194332604,-3.29712879469943,-0.779333211848474
"cv",5,2,20.0829611901126,-3.36674288386526,-0.94585969910768
"cv",5,3,13.5572989270768,-1.90863793759031,-0.690170278385305
"cv",5,4,16.0284470192206,-3.20985771768432,-0.803872266106161
"cv",5,5,17.1889856167705,-3.49362988190228,-0.859436322950567
"cv",5,6,13.4458205453686,-3.60375392845568,-0.655467124894683
"cv",5,7,14.1615813486629,-3.55392285981413,-0.730868622394214
"cv",5,8,17.3090499227353,-2.61021268536909,-0.865784157974841
"cv",10,1,27.4279475777654,-2.7962914315199,-1.1711221791549
"cv",10,2,23.036835297649,-3.78222547524576,-1.09969484611691
"cv",10,3,30.557973348555,-4.22855737669685,-1.1900455594693
"cv",10,4,33.1688859792061,-2.82264684802072,-1.20934103441595
"cv",10,5,24.4197757626216,-2.73831092901794,-1.13950646753847
"cv",10,6,23.9503161933128,-3.62827316241205,-1.1121081052059
"cv",10,7,32.3183204013324,-3.86613145637805,-1.20563929456266
"cv",10,8,30.00415893919,-3.04887066827671,-1.18493984120011
