"","V1","V2","V3","V4"
"cv",5,1,13.7976724274417,-0.715036165434098
"cv",5,2,15.8940712993632,-0.796281179811041
"cv",5,3,16.2549660049476,-0.80822622828596
"cv",5,4,14.3291686234239,-0.737504196688737
"cv",5,5,14.9860361853706,-0.765569934239778
"cv",5,6,16.6334138898622,-0.82080380957019
"cv",5,7,12.509445630141,-0.650100815381377
"cv",5,8,19.3801388027554,-0.897811867963764
"cv",10,1,33.3538681989273,-0.685761334609859
"cv",10,2,33.4512063423996,-0.686487020038248
"cv",10,3,28.1851784297998,-0.546851863207494
"cv",10,4,32.4880970486598,-0.66479963724289
"cv",10,5,29.8600379169201,-0.599673507162111
"cv",10,6,31.1941864944934,-0.63448924293152
"cv",10,7,31.2239078894421,-0.634105291174736
"cv",10,8,33.3641796554895,-0.683896636773592
