"","","","","par1","par2","par3"
"cv",5,1,7.73925320839506,-0.82746698937197,-0.655271740916672,-4.9999887259333
"cv",5,2,6.15986192615218,-0.752265426629012,-0.653561705697728,-4.69013695967341
"cv",5,3,14.6374463550109,-0.702848940355338,-0.649788448725619,-4.57433923945724
"cv",5,4,16.4596961058228,-0.777317832234927,-0.666061382989732,-4.99996198285577
"cv",5,5,21.3650176182359,-0.57111122856695,-0.676556268286934,-4.45019286349274
"cv",5,6,11.8169304642965,-0.803616889625786,-0.706840051097169,-4.99999635300752
"cv",5,7,15.0710627167781,-0.310408314239935,-0.641181856816999,-3.78392146667486
"cv",5,8,10.9602010139689,-0.815766930104823,-0.655964190503801,-4.99925097623819
"cv",10,1,24.0630770102977,-0.239935689658286,-0.645538003913536,-3.82125125599937
"cv",10,2,18.4788751657591,-0.278298463234749,-0.614760175937205,-3.75707011430656
"cv",10,3,18.4886817337118,-0.255218619217722,-0.626592462689647,-3.77152552411658
"cv",10,4,31.9682306889765,-0.382842428375413,-0.629936105176104,-4.06366243005024
"cv",10,5,25.4851603792362,-0.339849113111663,-0.629233437573698,-3.98627969396974
"cv",10,6,24.2705306214887,-0.315920213688653,-0.631721778237243,-3.89249457994296
"cv",10,7,22.563251096408,-0.187267111199474,-0.600612268482526,-3.78439006309921
"cv",10,8,21.0488581000554,-0.329329748285325,-0.64282880718329,-3.81529531425162
