"","","","","par1","par2"
"cv",5,1,16.1527013289884,-0.362700245506231,-2.19000853241947
"cv",5,2,15.0105380422909,-0.340535687448943,-2.11768660577918
"cv",5,3,16.9926645404868,-0.390921462919041,-2.27240568580964
"cv",5,4,14.1550473101463,-0.356918445134454,-2.15987017184653
"cv",5,5,16.4240385615489,-0.372120670779747,-2.20081818221102
"cv",5,6,14.6953439971695,-0.366079394292167,-2.11751689720667
"cv",5,7,13.052551738383,-0.327490110443068,-2.04745659645266
"cv",5,8,15.9234960886919,-0.383418909113235,-2.17933414811997
"cv",10,1,31.9017329539924,-0.337726075655141,-1.81539102171224
"cv",10,2,31.5758401582747,-0.315253208697732,-1.82763226186028
"cv",10,3,37.3952160216036,-0.374396881629889,-2.00546890939124
"cv",10,4,28.8054552428317,-0.332326470051049,-1.74317934484712
"cv",10,5,32.4352628993863,-0.321797017504459,-1.84754597336495
"cv",10,6,32.0085895664336,-0.336350004431623,-1.87430439299971
"cv",10,7,31.9806955555248,-0.339505859562574,-1.86814654910446
"cv",10,8,32.3375845132832,-0.333914038517946,-1.84118925212729
