"","V1","V2","V3","V4"
"cv",5,1,8.06916724826983,-1.15797816036644
"cv",5,2,12.413999458104,-1.23336952388352
"cv",5,3,7.66347917872394,-1.15470609028275
"cv",5,4,17.8133101416937,-1.31467093597393
"cv",5,5,17.6119012482102,-1.31374197025384
"cv",5,6,14.2322129735256,-1.26440221240546
"cv",5,7,15.2898696015243,-1.282207295202
"cv",5,8,7.92998042795435,-1.15935008084621
"cv",10,1,27.0721898486667,-0.810873002732749
"cv",10,2,26.7871809421367,-0.807715848579932
"cv",10,3,34.1668467688914,-0.916465107534863
"cv",10,4,35.5278986932159,-0.934145999429486
"cv",10,5,30.3746921658866,-0.863935403999733
"cv",10,6,28.1190199640933,-0.830835270751497
"cv",10,7,27.1095823326304,-0.811166677534767
"cv",10,8,31.371472028463,-0.877128563746287
