"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-0.711000521434471,2.58678394425757,-2.39862688037132
"cv",5,2,16.4723095690557,-1.20149818522031,2.95322869847008,-1.5777456764027
"cv",5,3,16.4723095690557,-0.0353304740627922,3.54443253227121,-3.35041457298212
"cv",5,4,16.4723095690557,-3.27602262114437,1.82207269028969,-2.69928406657196
"cv",5,5,16.4723095690557,0.149429500642274,-0.496790839056393,-4.96266915058004
"cv",5,6,16.4723095690557,-1.82305878513257,1.3386413126668,-2.36494799991823
"cv",5,7,16.4723095690557,-0.571290260697793,3.08257285765257,-1.57790434703431
"cv",5,8,16.4723095690557,-1.31105681591482,2.28237750682702,-2.88328798922687
"cv",10,1,32.0642913444302,-4.95009972317446,3.76481701028871,3.54003871520655
"cv",10,2,32.0612467231425,-4.99890440260174,3.80184310933383,3.56804057654838
"cv",10,3,32.0616660446838,-4.9906154720154,3.79845638161702,3.56741475199195
"cv",10,4,32.0616677866631,-4.99272189117956,3.77318599544726,3.54112969137486
"cv",10,5,32.0614153694042,-4.95091477944936,3.85412361977546,3.56760290965183
"cv",10,6,32.0629518483307,-4.99851364990967,3.80077160732361,3.56996537091792
"cv",10,7,40.4343479713848,-2.6699015757107,3.21668794954596,-0.323443520995256
"cv",10,8,32.0624463690688,-4.99832813684184,3.79963501385937,3.56923347499543
