"","V1","V2","V3","V4"
"cv",5,1,16.7539034150206,-0.501051058230277
"cv",5,2,16.4625111071321,-0.475075412960124
"cv",5,3,13.3626994405572,-0.123784975118456
"cv",5,4,16.5064144005431,-0.4707255699354
"cv",5,5,17.0216272468776,-0.498365068147237
"cv",5,6,16.5670805518729,-0.487064352571241
"cv",5,7,16.6990640557979,-0.480642974420924
"cv",5,8,17.1479402945871,-0.522464611034333
"cv",10,1,35.5374666252253,-0.49809123703316
"cv",10,2,34.4430082977944,-0.461017606538387
"cv",10,3,32.0529664320071,-0.342474945469417
"cv",10,4,30.6149351121452,-0.236570008946882
"cv",10,5,35.3095353244217,-0.485214145557308
"cv",10,6,32.6569774199887,-0.373796268487678
"cv",10,7,31.7468672807871,-0.327531585400566
"cv",10,8,31.9349983768525,-0.326016920187419
