"","","","","par1","par2"
"cv",5,1,14.5128508771341,-3.9939481409428,-1.20303518139972
"cv",5,2,12.569098077788,-2.97276111053166,-1.13252301309016
"cv",5,3,13.5353113751301,-3.61849919294789,-1.15137210356632
"cv",5,4,10.8674185170166,-3.7226589702751,-1.10045306636746
"cv",5,5,19.6807096898523,-3.68461870746714,-1.31320866621175
"cv",5,6,17.6038822986249,-3.10118390788789,-1.26653628040714
"cv",5,7,14.2789070582344,-3.4783150099504,-1.21157092112346
"cv",5,8,12.3766240294983,-3.34606453561414,-1.140250510317
"cv",10,1,25.5386570768707,-3.77612393800072,-1.38467582126605
"cv",10,2,26.4478246809011,-2.39146084355412,-1.40426987673984
"cv",10,3,27.5759720769413,-4.5792594079135,-1.4022625370444
"cv",10,4,38.5884253482224,-2.72017266963749,-1.49240080824678
"cv",10,5,18.9399057266358,-4.91911543860514,-1.33464703225381
"cv",10,6,20.8683166242913,-3.32737251164116,-1.34672924226776
"cv",10,7,25.5474328961704,-2.18502257713064,-1.3929842607128
"cv",10,8,23.2348169651443,-1.88697359188718,-1.36150433327452
