"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-1.59408384262399,3.60456595706695,-3.01834117987972
"cv",5,2,16.4723095690557,0.683707279385999,0.0222472378009331,-4.75662673460353
"cv",5,3,16.4723095690557,-1.17768528910557,1.1481062084855,-3.87735609076381
"cv",5,4,16.4723095690557,-2.78890696720349,1.5187863952995,-3.20560544682255
"cv",5,5,16.4723095690557,-1.3085441248864,1.1894832961053,-2.03672710429146
"cv",5,6,16.4723095690557,-0.888431524047995,3.2903227516638,-0.0574841842356648
"cv",5,7,16.4723095690557,0.379065194390367,1.52075524389365,-3.44499444025644
"cv",5,8,16.4723095690557,-4.34319190495371,3.59221283657085,0.861936036379742
"cv",10,1,31.9171547799685,-1.07588507254977,3.54185028256964,-1.71344580181638
"cv",10,2,31.9171547799685,-2.42532640775019,-0.99188999637457,-4.76891909809249
"cv",10,3,31.9171547799685,-4.69288406913795,3.39816354614763,-3.8918236294972
"cv",10,4,31.9171547799685,1.64409944244792,3.19072171399815,-2.69555445108563
"cv",10,5,31.9171547799685,-2.07036261731523,2.02997894394611,-4.3419531328999
"cv",10,6,31.9171547799685,-4.93014493607916,2.81462163489653,-4.66605592651429
"cv",10,7,31.9171547799685,-3.28814106620848,2.27046016067636,-4.52686935026945
"cv",10,8,31.9171547799685,-2.90728390817907,1.96434107389285,-3.62555268948112
