"","V1","V2","V3","V4"
"cv",5,1,17.0654325597001,1.62782038715809
"cv",5,2,16.9915694227572,3.99992276195779
"cv",5,3,17.1206293284669,1.38165139183237
"cv",5,4,17.0798760066858,1.54209510859413
"cv",5,5,17.2019572487142,1.17960688721673
"cv",5,6,17.0242177669668,1.9548396090017
"cv",5,7,17.0965116598957,1.46867637343871
"cv",5,8,16.9785871172252,3.999939469308
"cv",10,1,32.6974921875926,0.174042660939712
"cv",10,2,33.7656351654409,-0.00531061430994001
"cv",10,3,35.1261442852649,-0.130084143122437
"cv",10,4,33.7766060618761,-0.00402501862405058
"cv",10,5,33.5682257497123,0.0182229635879252
"cv",10,6,34.511714234491,-0.0869046087484244
"cv",10,7,32.702665088638,0.180301996159152
"cv",10,8,33.0281315959524,0.0992966204723172
