"","V1","V2","V3","V4"
"cv",5,1,10.4792133404478,-1.50799456657938
"cv",5,2,5.83657784420115,-1.44003666673923
"cv",5,3,13.4464498673006,-1.54138455724643
"cv",5,4,3.62723175207581,-1.40922452528396
"cv",5,5,5.58755087636016,-1.42739122815577
"cv",5,6,3.86995893413695,-1.41921056538397
"cv",5,7,26.3242533834109,-1.69682596791097
"cv",5,8,5.951023555559,-1.44674851881436
"cv",10,1,10.9529518090657,-1.41030553575026
"cv",10,2,12.0540844847375,-1.42352010078885
"cv",10,3,38.4347210212509,-1.58783687944524
"cv",10,4,40.3936927769081,-1.59987321276703
"cv",10,5,15.7612546226026,-1.44049985682007
"cv",10,6,11.522116899677,-1.4065586524116
"cv",10,7,11.732276680842,-1.41327793490975
"cv",10,8,15.5146442779954,-1.43350495372606
