"","","","","par1","par2"
"cv",5,1,16.0283573891246,-4.9999999999975,-1.24357313487527
"cv",5,2,17.4064707350867,-4.99999999999899,-1.33410534015599
"cv",5,3,12.899448778832,-4.99999999999554,-1.1687014775385
"cv",5,4,15.5553792712927,-4.9999999999976,-1.24096615021419
"cv",5,5,14.4605212744216,-4.99999999999799,-1.19282302806639
"cv",5,6,14.8953291652381,-4.99999999999994,-1.2425840971683
"cv",5,7,13.3124148170914,-4.99999999999877,-1.20969236800318
"cv",5,8,14.9194994265363,-4.99999999999918,-1.20839354832441
"cv",10,1,33.9792557444841,-4.99999999999091,-1.71084611587044
"cv",10,2,23.7276979878401,-4.99999999999971,-1.620930734118
"cv",10,3,23.0317632832357,-4.99999999999956,-1.57620208685143
"cv",10,4,23.0161122729202,-4.99999999999982,-1.6149617753526
"cv",10,5,28.6283483066917,-4.99999999999803,-1.6730942483926
"cv",10,6,27.1011639568923,-4.99999999999763,-1.675913986288
"cv",10,7,22.8131053603953,-4.99999999998984,-1.59102919499986
"cv",10,8,24.7034806542607,-4.9999999999977,-1.63372782485085
