"","V1","V2","V3","V4"
"cv",5,1,15.451517181578,0.386934150279689
"cv",5,2,16.731779050776,-0.087362337619244
"cv",5,3,18.1365234752203,-0.279937254221491
"cv",5,4,17.921059940561,-0.248170537209353
"cv",5,5,15.7299296902448,0.180389438952182
"cv",5,6,17.4840844871256,-0.211614637224797
"cv",5,7,15.9208613785168,0.0803062929129428
"cv",5,8,18.0224982407148,-0.261097433216101
"cv",10,1,33.84200234996,-0.566110300567338
"cv",10,2,31.1508496973735,-0.479457692147624
"cv",10,3,33.514065668921,-0.56727852037637
"cv",10,4,29.9237235122865,-0.441424284640971
"cv",10,5,32.0050422506174,-0.512239166054005
"cv",10,6,30.3496758928258,-0.448379845517437
"cv",10,7,33.392386129659,-0.557079133093859
"cv",10,8,34.1306747992836,-0.577368705776675
