"","","","","par1","par2"
"cv",5,1,15.4944527792869,-0.360477061756772,-1.48083563534631
"cv",5,2,16.6898853276879,-0.442372412767367,-1.87592429514648
"cv",5,3,17.9675812384918,-0.308471373710314,-2.03778467942372
"cv",5,4,16.4793715920539,-0.439165002778203,-1.81497830494353
"cv",5,5,16.9954867391853,-0.366737524625551,-1.91888136773811
"cv",5,6,16.6547814512168,-0.43866336982956,-1.86141024869627
"cv",5,7,16.7181468795232,-0.400140495437086,-1.8560944002939
"cv",5,8,16.77838850486,-0.452259154672564,-1.93549309442723
"cv",10,1,33.155957975524,-0.714395112470825,-1.38510390144933
"cv",10,2,33.2252729029205,-0.6713090094364,-1.39694636928171
"cv",10,3,33.7789933581148,-0.745770083565742,-1.43690525136636
"cv",10,4,32.7445242018947,-0.684308443226973,-1.30733761800607
"cv",10,5,34.677914057958,-0.722898151760553,-1.55852844527238
"cv",10,6,33.3341726481437,-0.593781397045099,-1.40899000258164
"cv",10,7,33.1405482370772,-0.649844178271511,-1.38323678624888
"cv",10,8,33.0039908541143,-0.746922757981002,-1.36063947952491
