"","","","","par1","par2"
"cv",5,1,17.0021847634821,3.99999999993939,-4.9999999988586
"cv",5,2,17.0172098052292,3.9999999986712,-4.99999998395426
"cv",5,3,17.0003979419352,3.99999999351365,-4.99999999410312
"cv",5,4,17.0154259016101,3.99999999988144,-4.99999999848808
"cv",5,5,17.0027929632498,3.99999999999443,-4.99999999969745
"cv",5,6,17.0002598964923,3.99999999984327,-4.999999998873
"cv",5,7,16.9930129970087,4,-4.53700643679697
"cv",5,8,17.0026822074278,3.9999999996503,-4.99999998814361
"cv",10,1,34.0112887402713,3.9999999996632,-4.99999993957375
"cv",10,2,33.9955582516097,3.9999999998645,-4.9999999948454
"cv",10,3,33.9908024327148,3.9999999999865,-4.99999999531958
"cv",10,4,34.051980913319,3.99999999951695,-4.99999999650783
"cv",10,5,33.9873902100436,3.99999999626478,-4.99999998977112
"cv",10,6,33.9970972784105,3.99999999933669,-4.99999994711236
"cv",10,7,34.0085234831498,3.99999999777371,-4.99999994160779
"cv",10,8,34.0115982686499,3.99999999991146,-4.99999999935065
