"","V1","V2","V3","V4"
"cv",5,1,17.0046511421365,4.99994237162226
"cv",5,2,17.0041995505266,4.9999459438597
"cv",5,3,16.9981354714993,4.99992888856997
"cv",5,4,17.2308648478378,1.40600174972429
"cv",5,5,17.0035274714646,4.99995146458807
"cv",5,6,17.0345845627248,2.5069112132125
"cv",5,7,17.3270484619362,1.21198481452725
"cv",5,8,17.0050991452237,4.99993093132529
"cv",10,1,33.506757998621,0.738068430222843
"cv",10,2,33.8843638751759,0.559899511190043
"cv",10,3,33.7962572881999,0.58396181320182
"cv",10,4,34.5227880292283,0.381937352834012
"cv",10,5,33.6596093144991,0.64457452225335
"cv",10,6,33.2689585020481,0.961161684115223
"cv",10,7,35.4816433402498,0.213811971569396
"cv",10,8,33.5122561510267,0.742826183095693
