"","V1","V2","V3","V4"
"cv",5,1,12.6505641899487,-0.744480240082617
"cv",5,2,18.1174819130007,-0.892358588880218
"cv",5,3,13.5538077982947,-0.765553669164143
"cv",5,4,11.4205332327532,-0.70914665186045
"cv",5,5,15.3008087947114,-0.819129541547956
"cv",5,6,11.8897356334224,-0.71434578795237
"cv",5,7,20.0280935784265,-0.912462236045158
"cv",5,8,17.4452666794006,-0.85512849712008
"cv",10,1,32.4456566127903,-0.486015608008216
"cv",10,2,31.2118022545594,-0.446830232473953
"cv",10,3,36.0948326839106,-0.587329927428613
"cv",10,4,31.4334105137488,-0.438291346273859
"cv",10,5,28.0441168263852,-0.284107785123352
"cv",10,6,31.8118851944431,-0.47195335364259
"cv",10,7,32.4439511164302,-0.482433811495683
"cv",10,8,37.0360736372069,-0.599372733465165
