"","","","","par1","par2"
"cv",5,1,15.9760356915209,-0.630109109281352,-4.99999999999951
"cv",5,2,13.2915156495919,-0.648111573314529,-4.99999999999859
"cv",5,3,11.8071926048888,-0.650586031981553,-4.999999999999
"cv",5,4,11.9153003157301,-0.670475528895539,-4.99999999999946
"cv",5,5,14.1604402993249,-0.628010404060763,-4.99999999999999
"cv",5,6,16.0260341140686,-0.656080137146182,-4.99999999999945
"cv",5,7,10.6516324820538,-0.68328997732829,-4.99999999999578
"cv",5,8,15.3418190124177,-0.650107180404524,-4.99999999999961
"cv",10,1,22.4975635481596,-0.674934522171107,-4.99999999999738
"cv",10,2,21.3711888747529,-0.678390646804465,-4.99999999999998
"cv",10,3,22.9598141003021,-0.675885113151449,-4.99999999999936
"cv",10,4,20.5377944973127,-0.68210750341624,-4.99999999999914
"cv",10,5,34.4636796463214,-0.643341370983598,-4.99999999999999
"cv",10,6,22.7374402910676,-0.682550867440624,-4.99999999999999
"cv",10,7,36.014664309496,-0.637174791369962,-4.99999999999963
"cv",10,8,25.1308970835929,-0.673507939855475,-4.99999999999984
