"","V1","V2","V3","V4"
"cv",5,1,17.1847439317847,-0.8156851385553
"cv",5,2,18.9219902850687,-0.86140643917144
"cv",5,3,11.4027759278569,-0.524508651374549
"cv",5,4,14.6138810809861,-0.71698155789937
"cv",5,5,18.1054811882164,-0.838985737125575
"cv",5,6,15.138650284397,-0.744688030712049
"cv",5,7,12.6290308964813,-0.619229444723981
"cv",5,8,18.0500704568704,-0.837477838411467
"cv",10,1,31.1851380971648,-0.637608434240916
"cv",10,2,34.950319694857,-0.716310683897493
"cv",10,3,33.2705602620936,-0.685039947262585
"cv",10,4,28.5212366664701,-0.562430041230067
"cv",10,5,33.7450044646273,-0.695556181880979
"cv",10,6,34.0501039906014,-0.700776217482047
"cv",10,7,31.631127879608,-0.646305220759136
"cv",10,8,26.6291672244028,-0.48992908131115
