"","","","","par1","par2"
"cv",5,1,17.8849107282936,-0.437076955824061,-4.99999999999963
"cv",5,2,12.7222860872812,-0.507874222237243,-4.99999999999949
"cv",5,3,17.3502832584965,-0.52016537688438,-4.99999999999988
"cv",5,4,9.3527607783425,-0.522080200861624,-4.99999999999971
"cv",5,5,11.5430502140581,-0.514962779834994,-4.99999999999993
"cv",5,6,15.4346225815579,-0.514039748926225,-4.99999999999983
"cv",5,7,9.72457227396854,-0.516894809889453,-4.99999999999934
"cv",5,8,6.51951695524581,-0.512444077514304,-4.99999999999966
"cv",10,1,29.4939227309584,-0.463970767864132,-4.99999999999053
"cv",10,2,30.4063465929282,-0.338447571426659,-2.22427873723586
"cv",10,3,50.1886100512058,-0.473087335546068,-4.99999999999947
"cv",10,4,36.3467551482218,-0.474366806854549,-4.99999999999975
"cv",10,5,25.8210673826383,-0.449542875347656,-4.99999999999721
"cv",10,6,25.0168544999484,-0.443701143857957,-4.99999999997581
"cv",10,7,29.5087006418214,-0.477181677576763,-4.99999999999971
"cv",10,8,30.8301426563376,-0.341081682583618,-2.26971841019181
