"","V1","V2","V3","V4"
"cv",5,1,17.2877440533837,0.719849851692289
"cv",5,2,17.1047721616203,0.927287094733918
"cv",5,3,16.9484941524927,2.6469168837408
"cv",5,4,16.9226971250693,1.99483520817931
"cv",5,5,17.0890055169368,0.953291920370068
"cv",5,6,17.0558866275969,1.01393220616257
"cv",5,7,16.9295534233194,2.20058451834343
"cv",5,8,17.1857131797116,0.821960160891272
"cv",10,1,34.4273810150523,0.310135570180499
"cv",10,2,33.4479885771031,0.639976031432275
"cv",10,3,34.217744631455,0.355756564903348
"cv",10,4,33.7084814400583,0.508535629293797
"cv",10,5,34.3485979389034,0.32657424829798
"cv",10,6,33.5478384942116,0.582783680781286
"cv",10,7,33.442826652994,0.643803536844041
"cv",10,8,33.855354119396,0.45597684928936
