"","V1","V2","V3","V4"
"cv",20,1,108.777692842248,-1.59279795838675
"cv",20,2,64.9027361088046,-1.38030204665751
"cv",20,3,71.6872360503889,-1.43009593193939
"cv",20,4,57.4350215193888,-1.31375168304481
"cv",40,1,159.641680092004,-1.48591230765599
"cv",40,2,118.215071892446,-1.36033788026117
"cv",40,3,174.055686536871,-1.52519658855756
"cv",40,4,144.302371438942,-1.43579252079078
