"","V1","V2","V3","V4"
"cv",20,1,66.8118496328674,-1.6932705732627
"cv",20,2,44.8941454458345,-1.58006291560352
"cv",20,3,78.8864395783218,-1.74318705329839
"cv",20,4,48.4842083666245,-1.60942599692133
"cv",40,1,105.104165626866,-1.67224157885488
"cv",40,2,120.875964723335,-1.70768988156535
"cv",40,3,141.461409262699,-1.74376550370842
"cv",40,4,94.1214990666614,-1.62473554384944
