"","","","","par1","par2"
"cv",20,1,95.9223319809633,4.01125274617208,-3.00990629332892
"cv",20,2,82.1521945894351,0.586558135839703,-2.23025365777404
"cv",20,3,84.9233836451525,3.60145160165439,-2.83504679315407
"cv",20,4,98.6250061160229,4.7677900769851,-3.25105671191536
"cv",40,1,172.701573217361,4.99999999999497,-3.10292121428541
"cv",40,2,174.665888430401,4.99999999996835,-2.87496012466368
"cv",40,3,159.383725915449,2.51428542540327,-2.61437713380948
"cv",40,4,194.655967675576,2.70503910523932,-2.77871473522743
