"","","","","par1","par2"
"cv",20,1,82.4990945170177,-0.788244564288496,-4.99363142034114
"cv",20,2,78.3985248754126,-2.83878145835181,-4.98186258489755
"cv",20,3,77.9569586037594,-0.803904090915542,-4.98523874608776
"cv",20,4,87.3162893508448,-3.73604062873303,-4.99336314573624
"cv",40,1,165.560834967472,-0.952633400700447,-4.97895499212383
"cv",40,2,166.448330561796,-0.898550176692899,-4.99904954340743
"cv",40,3,173.483448075421,-0.747218953247755,-4.98953145004661
"cv",40,4,151.343123351782,-4.25205969332671,-4.99304880089656
