"","","","","par1","par2"
"cv",20,1,76.7840850498895,0.512199228542266,-2.056292379072
"cv",20,2,81.5152760402218,-1.9600068430396,-2.24169665084916
"cv",20,3,82.6867242470662,0.491422292125459,-2.13416012355584
"cv",20,4,92.1757470199622,0.505089877462879,-2.20024157465884
"cv",40,1,161.373293728002,0.321091965734452,-1.95999722598781
"cv",40,2,174.598324507886,0.293913665427006,-2.04448916175404
"cv",40,3,166.533384402469,0.375127781357304,-1.95006184667252
"cv",40,4,248.913252674307,0.481002070556347,-2.44357847919598
