"","","","","par1","par2"
"cv",20,1,95.77154651739,2.50017130280722,-0.0894527517235942
"cv",20,2,94.5400014111441,2.54798182695718,0.181650109340507
"cv",20,3,94.4261745484228,2.61415884281323,0.287928506450232
"cv",20,4,99.8158489263597,2.52823076159652,-0.574721485956227
"cv",40,1,192.438208774455,1.81251482165513,0.865355953222487
"cv",40,2,191.686067879195,1.8341556088485,1.6429010896532
"cv",40,3,200.151514060521,0.737150852285471,0.087820249112988
"cv",40,4,191.809390669896,2.05361164532087,4.13769232080586
