"","V1","V2","V3","V4"
"cv",20,1,77.2912548927419,-1.61606970970848
"cv",20,2,70.7742505133504,-1.58259931001943
"cv",20,3,57.9468484004064,-1.50859776129721
"cv",20,4,63.3111095542727,-1.54312629622287
"cv",40,1,124.020118278192,-1.55997440094491
"cv",40,2,111.16197589411,-1.51213775253173
"cv",40,3,148.238835033572,-1.60610587541208
"cv",40,4,153.028853010559,-1.616267754035
