"","V1","V2","V3","V4"
"cv",20,1,91.3824506286232,-1.25077837178325
"cv",20,2,86.4178232496899,-1.20393763747427
"cv",20,3,81.503174193033,-1.14508414225864
"cv",20,4,80.2142028479526,-1.13103060751391
"cv",40,1,149.250688110983,-1.46329765946556
"cv",40,2,167.653012778318,-1.50905469846369
"cv",40,3,153.663667825923,-1.46699184125843
"cv",40,4,126.249428200664,-1.3717767899844
