"","","","","par1","par2","par3"
"cv",20,1,86.8852139080568,-0.894288364017174,-0.809708807502406,-4.9999999358907
"cv",20,2,97.5042843011073,-0.816374353923438,-0.82017734141585,-4.99999993154542
"cv",20,3,84.9433241896921,-0.914992794486058,-0.896279976795162,-4.99999984698429
"cv",20,4,92.6848694970661,-0.857585528500602,-0.811578767511126,-4.99999971160163
"cv",40,1,204.774203594608,-0.525730485541704,-0.606006929318036,-3.30854698302988
"cv",40,2,163.845283966777,-0.613463741491184,-0.549885349712802,-2.99232277048185
"cv",40,3,173.039582263056,-0.497682124450417,-0.568156735425046,-2.83341981824483
"cv",40,4,169.781071226154,-0.545081184666879,-0.447557596648231,-2.88327227855015
