"","V1","V2","V3","V4"
"cv",20,1,78.0795422221145,-1.61460590447951
"cv",20,2,69.4917055378959,-1.57255002102077
"cv",20,3,70.0862971974328,-1.57688262270964
"cv",20,4,51.0836825181963,-1.46246678492895
"cv",40,1,150.994513475749,-1.17081974995755
"cv",40,2,178.544276829847,-1.29647094687033
"cv",40,3,152.346233631357,-1.18006077020405
"cv",40,4,179.690929491374,-1.3004067510791
