"","","","","par1","par2","par3"
"cv",20,1,75.0155692893014,-0.715004947496326,-0.852291813836961,-2.47316721601996
"cv",20,2,60.4715367082812,-0.378408397046648,-0.41684328061439,-1.98667878262451
"cv",20,3,71.5520562017474,-4.20196240253935,-0.648182425782573,-2.26580824647234
"cv",20,4,68.0769160189081,-0.445793739680754,0.0551238982313718,-1.58176480424717
"cv",40,1,115.390040119035,-0.501417148439489,0.372875486517185,-1.38281980343658
"cv",40,2,109.931297291873,-0.56571825656492,0.195088136184821,-1.53689351281996
"cv",40,3,163.953628616176,-0.647864320527441,-0.199169947370326,-2.00825930899965
"cv",40,4,88.1598678839075,-0.529938111298532,0.317089407612412,-1.37154638544124
