"","","","","par1","par2"
"cv",20,1,76.9686892784058,4.99999997032379,-4.99999999847905
"cv",20,2,83.4198888525761,4.74890665459594,-4.99999999975688
"cv",20,3,110.038872002236,-1.77450940768809,-1.08371874470092
"cv",20,4,86.7553721631156,4.99999997694346,-4.99999999946059
"cv",40,1,159.07180287152,4.99999996560279,-4.99999999777237
"cv",40,2,162.526550253781,4.9999999419724,-4.99999999758017
"cv",40,3,155.910575665335,4.99999988949532,-4.99999999386738
"cv",40,4,156.090499944848,4.99999972792497,-4.99999999475619
