"","","","","par1","par2"
"cv",20,1,111.173475516045,-0.685953711199759,-4.99999999999998
"cv",20,2,72.2959886362856,-0.757774527331288,-4.99999999999995
"cv",20,3,62.94816213009,-0.78749679714119,-4.99999999999984
"cv",20,4,90.847733219042,-0.710862034658907,-4.99999999999703
"cv",40,1,175.794851122364,-0.712426389173408,-4.99999999999898
"cv",40,2,175.872043229585,-0.732040679464869,-4.99999999999981
"cv",40,3,180.68379709056,-0.726714386132948,-4.99999999999982
"cv",40,4,149.61723921639,-0.804040210430929,-4.99999999999807
