"","V1","V2","V3","V4"
"cv",20,1,91.0918501010038,-1.17105346478906
"cv",20,2,82.0252027109267,-1.0722580435455
"cv",20,3,91.5844681100364,-1.16051572844683
"cv",20,4,81.3726879438801,-1.04143910716326
"cv",40,1,138.259148089783,-1.4108903487388
"cv",40,2,158.813010640782,-1.46977618721303
"cv",40,3,150.971072970337,-1.44969557552283
"cv",40,4,147.580690186436,-1.43427695052471
