"","V1","V2","V3","V4"
"cv",20,1,94.3838671199017,-1.15381552380632
"cv",20,2,87.2200338235613,-0.834324926391797
"cv",20,3,92.2007300005494,-1.00621754998085
"cv",20,4,94.7919516170458,-1.25309509498969
"cv",40,1,180.06805770456,-1.19699126547517
"cv",40,2,175.791024613657,-1.22507224694924
"cv",40,3,179.058821999656,-1.21662738748867
"cv",40,4,182.250488885136,-1.38823922483281
