"","V1","V2","V3","V4"
"cv",20,1,95.9505320010279,4.99995110999115
"cv",20,2,95.9428973162261,4.99995127924633
"cv",20,3,95.9458550381406,4.99995135089653
"cv",20,4,95.9997501488939,4.9999491791574
"cv",40,1,191.941120448827,4.99994950632809
"cv",40,2,191.850572162151,4.99995084315469
"cv",40,3,191.868632585031,4.99995081100814
"cv",40,4,192.007246052179,4.99994720541155
