"","V1","V2","V3","V4"
"cv",20,1,74.733105870551,-1.40121213814009
"cv",20,2,78.099727269539,-1.4204656679904
"cv",20,3,74.7944896128559,-1.40179615471793
"cv",20,4,73.6794401964929,-1.39257363257495
"cv",40,1,129.302562880365,-1.49136950510839
"cv",40,2,139.364188861572,-1.52036671215686
"cv",40,3,142.44065791825,-1.52998947399098
"cv",40,4,140.357889879143,-1.5188169623265
