"","","","","par1","par2"
"cv",20,1,69.3607749100583,2.31211866418828,-4.99999999988199
"cv",20,2,62.7490971720103,2.36541686990169,-4.9999999944212
"cv",20,3,97.1077596228842,2.29526204802309,-4.99999999991073
"cv",20,4,76.1305197827753,2.3217170353949,-4.99999999997654
"cv",40,1,125.312894713895,2.36014064469284,-4.99999999998275
"cv",40,2,92.7595905578083,2.33164354975274,-4.99999999993138
"cv",40,3,52.4681965432892,2.30822459867667,-4.99999999993109
"cv",40,4,121.157966853558,2.20348295070416,-4.99999999994963
