"","V1","V2","V3","V4"
"cv",20,1,65.6449855051189,-1.48738357825798
"cv",20,2,71.9823856607516,-1.50882265137052
"cv",20,3,66.684745038313,-1.48039458993121
"cv",20,4,75.5742830174142,-1.53742491016967
"cv",40,1,157.277847971186,-1.49107346670027
"cv",40,2,154.993922229369,-1.48703661889
"cv",40,3,123.600861722939,-1.38676014101492
"cv",40,4,144.660608416119,-1.45842133837953
