"","","","","par1","par2"
"cv",20,1,78.6826520936651,-0.386086936365664,-2.99703845048622
"cv",20,2,67.1542462499144,-0.382960548161808,-2.839257192296
"cv",20,3,83.6809457556192,-0.399519605436243,-2.96627756398033
"cv",20,4,67.6407166907804,-0.245501427620985,-3.0222583277898
"cv",40,1,120.647445448647,-0.429085570772769,-3.10037776747279
"cv",40,2,117.982999260531,-0.502503557639159,-3.01631774897678
"cv",40,3,137.842168556485,-0.439107694278328,-3.2216043078067
"cv",40,4,131.849774476062,-0.453510683934202,-3.06723608023276
