"","V1","V2","V3","V4"
"cv",20,1,63.3234187241596,-1.75540249313175
"cv",20,2,47.6508763433975,-1.68457349103514
"cv",20,3,54.4397368810655,-1.71059004774554
"cv",20,4,56.756176598633,-1.72894742164509
"cv",40,1,166.323519805787,-1.64665010838891
"cv",40,2,112.867099055297,-1.50373129956724
"cv",40,3,126.821672102296,-1.54330142983836
"cv",40,4,132.542045806504,-1.55893498282969
