"","","","","par1","par2","par3"
"cv",20,1,66.0491243249054,4.99808724313884,4.99866328027828,-1.24168873178235
"cv",20,2,68.436637962436,4.99798782709381,4.99413772969335,-1.2147632369422
"cv",20,3,82.147487540012,-1.03486759601443,-1.38517746060179,-2.74323150363614
"cv",20,4,46.1586819207488,4.99775381087865,4.99781876341178,-1.10201595688384
"cv",40,1,136.389262764266,4.99999976855743,4.99999986938044,-1.17793649567684
"cv",40,2,170.965029325993,-0.967004061518928,-1.09375108525092,-2.47666299192171
"cv",40,3,115.905863258091,4.99981388128649,4.999942934925,-1.10825707304141
"cv",40,4,171.961417596497,-1.03018110592354,-1.00433313677917,-2.38094913143619
