"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",49.9357302624993,0.233810716088682,49.9357302624993,0.233810716088682,"GP-UCB"
"2",2,"Smooth",59.5652912133964,0.244968826485222,65.4352130209427,0.211760014423249,"GP-UCB"
"3",3,"Smooth",66.4411009995857,0.206708616574522,72.7198691333476,0.186729432255992,"GP-UCB"
"4",4,"Smooth",69.5228035597098,0.172192562948917,78.064119754679,0.160969337742171,"GP-UCB"
"5",5,"Smooth",71.9409542105511,0.178698170076811,81.4599470245619,0.149376721332347,"GP-UCB"
"6",6,"Smooth",73.968381157164,0.16883724040889,84.5851901071265,0.137192620006938,"GP-UCB"
"7",7,"Smooth",72.9279895713781,0.16896680230259,86.4616853627059,0.129509917990219,"GP-UCB"
"8",8,"Smooth",72.7346644294712,0.155890864887385,87.8589584723795,0.120084541608566,"GP-UCB"
"9",9,"Smooth",72.3206592100839,0.156782466588156,88.9303165722388,0.114084300278794,"GP-UCB"
"10",10,"Smooth",71.0399759043782,0.159310204156044,89.5425492206929,0.1102542392274,"GP-UCB"
"11",11,"Smooth",68.671230066912,0.161498273668556,90.0213557046567,0.107325467415016,"GP-UCB"
"12",12,"Smooth",68.3947164329518,0.166301926029046,90.5939124802145,0.102732967334656,"GP-UCB"
"13",13,"Smooth",67.9562811534733,0.15938959612983,91.0870707429708,0.0997698698155322,"GP-UCB"
"14",14,"Smooth",66.9534381338217,0.160060368324987,91.4083687849205,0.0978923128229195,"GP-UCB"
"15",15,"Smooth",65.7634383127845,0.168473682476423,91.7903051550451,0.0962567038663068,"GP-UCB"
"16",16,"Smooth",66.2156633895132,0.165193508616956,92.2268694105108,0.0928267785089636,"GP-UCB"
"17",17,"Smooth",65.9697930916206,0.16423832848622,92.6083141531455,0.090768893164017,"GP-UCB"
"18",18,"Smooth",65.5578553600915,0.168212371617007,93.1612057896828,0.0855810978050754,"GP-UCB"
"19",19,"Smooth",65.1771391612187,0.178156145187206,93.5554523722678,0.0824151592191711,"GP-UCB"
"20",20,"Smooth",64.5596188131325,0.186956463293166,93.8299654170286,0.0808091654647492,"GP-UCB"
"21",21,"Smooth",64.2992631791094,0.174177878645858,94.1814225349187,0.0783155139010875,"GP-UCB"
"22",22,"Smooth",64.6805302027254,0.177227643133884,94.434403173858,0.0764012774298117,"GP-UCB"
"23",23,"Smooth",62.554404269942,0.185883513146889,94.6514280421902,0.0748852248645246,"GP-UCB"
"24",24,"Smooth",61.3543097425422,0.198333690347413,94.8095348056456,0.0735972470015656,"GP-UCB"
"25",25,"Smooth",59.9612969263285,0.202145177733876,95.0359862789196,0.0718580827312505,"GP-UCB"
"26",26,"Smooth",60.3525686501014,0.199032667803561,95.1966731850497,0.0709553537643457,"GP-UCB"
"27",27,"Smooth",59.5566638510882,0.203476620150241,95.3537756591863,0.0693508277858167,"GP-UCB"
"28",28,"Smooth",57.8951601998868,0.204376206692682,95.6102542427462,0.0666809765552143,"GP-UCB"
"29",29,"Smooth",57.2586994530623,0.216696228584749,95.844145015798,0.064348034231769,"GP-UCB"
"30",30,"Smooth",57.0526944023109,0.218870742702899,96.0507818288585,0.0626894374748623,"GP-UCB"
"31",31,"Smooth",55.9718840275659,0.238694934158764,96.2534064134842,0.061515600576778,"GP-UCB"
"32",32,"Smooth",55.6809187104507,0.237599667869979,96.4557286256451,0.0599097059044662,"GP-UCB"
"33",33,"Smooth",55.0404048056989,0.241423799629226,96.6068810747764,0.0592210740489871,"GP-UCB"
"34",34,"Smooth",55.6312526860418,0.238826159119722,96.81275915451,0.0582001972110671,"GP-UCB"
"35",35,"Smooth",56.8028110811895,0.22443181371473,96.9591215898129,0.0578318172610835,"GP-UCB"
"36",36,"Smooth",58.6633249065257,0.216346856478491,97.1302703601287,0.0568554654929078,"GP-UCB"
"37",37,"Smooth",58.0115434226331,0.211202570818537,97.2158562792611,0.0551989609801188,"GP-UCB"
"38",38,"Smooth",57.9781394925057,0.212672634916919,97.3350583677827,0.0534385387864195,"GP-UCB"
"39",39,"Smooth",56.8657867277955,0.204956351442222,97.3889258883901,0.0525338901946127,"GP-UCB"
"40",40,"Smooth",56.278737256378,0.204208481165069,97.4749094999369,0.0512872236660893,"GP-UCB"
"41",41,"Smooth",55.8620364513701,0.206736312710656,97.5418672963485,0.050525465870074,"GP-UCB"
"42",42,"Smooth",57.0007974564488,0.206907919723853,97.6300425772155,0.048439864001085,"GP-UCB"
"43",43,"Smooth",56.4954062001154,0.207012997431392,97.7304393180328,0.0465712497836937,"GP-UCB"
"44",44,"Smooth",55.5556863562306,0.222371499237288,97.919104113176,0.0430126612594212,"GP-UCB"
"45",45,"Smooth",55.6001214727577,0.215418329950208,98.1352786495199,0.0395079048676523,"GP-UCB"
"46",46,"Smooth",55.3432519658424,0.231309114754188,98.4063218634401,0.0351996074608291,"GP-UCB"
"47",47,"Smooth",56.1721192600227,0.207866318240826,98.4933292798812,0.0338331035259489,"GP-UCB"
"48",48,"Smooth",56.5717984737409,0.199845144627086,98.590846796925,0.0322419161544497,"GP-UCB"
"49",49,"Smooth",55.3254922759213,0.190590771260758,98.677149684156,0.0310450615487539,"GP-UCB"
"50",50,"Smooth",55.5205292636232,0.190352785786084,98.7698896262858,0.0295452671933759,"GP-UCB"
"51",51,"Smooth",54.9709871491369,0.191421554714032,98.8655586577557,0.0280892395014162,"GP-UCB"
"52",52,"Smooth",54.745373347097,0.185333825310268,98.9634407232935,0.0261942725776523,"GP-UCB"
