"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",49.6246273602878,0.232399058105271,49.6246273602878,0.232399058105271,"Local Search"
"2",2,"Smooth",49.6743071913422,0.234211835482275,60.3199362470883,0.205862226096354,"Local Search"
"3",3,"Smooth",50.2584523903392,0.233338396885301,66.1014004895329,0.187621873855138,"Local Search"
"4",4,"Smooth",49.9532567290445,0.234919376995652,69.6887045297624,0.175834361081325,"Local Search"
"5",5,"Smooth",49.7350014589296,0.232910599749331,72.1551176974474,0.166912857332538,"Local Search"
"6",6,"Smooth",50.1015126602616,0.235022139423958,74.2484899055975,0.160183291616882,"Local Search"
"7",7,"Smooth",49.7997503281531,0.233194168296397,75.7598105540682,0.155838935806911,"Local Search"
"8",8,"Smooth",49.9112966172982,0.235265089528589,77.1280245820464,0.151108794940434,"Local Search"
"9",9,"Smooth",49.6804476361506,0.234154631663125,78.2242835411342,0.147971041276659,"Local Search"
"10",10,"Smooth",49.955943509398,0.234603511523068,79.2566428314343,0.144330380186336,"Local Search"
"11",11,"Smooth",49.5982151278157,0.233233013573874,80.1084057145397,0.1412886105251,"Local Search"
"12",12,"Smooth",49.9902016528905,0.233151632978361,80.8920524463483,0.138616722404748,"Local Search"
"13",13,"Smooth",50.2262780648164,0.233146684606132,81.610786450384,0.13621303058769,"Local Search"
"14",14,"Smooth",49.9253823270465,0.235291019983507,82.2645703574866,0.134154782863196,"Local Search"
"15",15,"Smooth",50.0495075400098,0.233947616240394,82.8087004559424,0.132295702217656,"Local Search"
"16",16,"Smooth",50.0164474145986,0.232694990180314,83.4240222719832,0.129753351365708,"Local Search"
"17",17,"Smooth",49.800538703682,0.234610215944175,83.9234132043709,0.127909030833112,"Local Search"
"18",18,"Smooth",49.7548538159327,0.233478060043248,84.4223426905758,0.125879608142581,"Local Search"
"19",19,"Smooth",50.0628694984549,0.234550295688539,84.9173304911125,0.123849600293503,"Local Search"
"20",20,"Smooth",49.7309757402476,0.232783630632096,85.283136956607,0.122529708171013,"Local Search"
"21",21,"Smooth",49.584615486883,0.233671627302507,85.6862330451786,0.120686762259988,"Local Search"
"22",22,"Smooth",49.5826965214621,0.232141170830478,86.0698212717055,0.119239909119994,"Local Search"
"23",23,"Smooth",49.8368087570204,0.233694380494248,86.450024100677,0.117537368965635,"Local Search"
"24",24,"Smooth",49.625285799964,0.230114569035697,86.7596266252574,0.115765220239167,"Local Search"
"25",25,"Smooth",50.0402391999109,0.233493650417071,87.0920850684587,0.114141417316958,"Local Search"
"26",26,"Smooth",49.7120857932387,0.230781205174794,87.4005964120523,0.112712639151447,"Local Search"
"27",27,"Smooth",50.1367100670631,0.231869544193154,87.6981407327362,0.111237874451528,"Local Search"
"28",28,"Smooth",49.9213895907492,0.23318147811132,87.9921316734656,0.109913031402143,"Local Search"
"29",29,"Smooth",50.0742912335832,0.232785924430951,88.2643705913035,0.108466491248273,"Local Search"
"30",30,"Smooth",49.8463302002481,0.233438212229741,88.5346691053896,0.107395532196617,"Local Search"
"31",31,"Smooth",50.266215199196,0.234298997583841,88.8190872934078,0.105903148265204,"Local Search"
"32",32,"Smooth",49.8612486963763,0.233493840078761,89.0644537345795,0.104503195847449,"Local Search"
"33",33,"Smooth",50.1108563801243,0.229838437925137,89.2962005905116,0.103199443552566,"Local Search"
"34",34,"Smooth",49.9522641328632,0.230587899012773,89.4904639111568,0.102265100489481,"Local Search"
"35",35,"Smooth",49.3108592794391,0.234304682900042,89.7005288798346,0.101335129269301,"Local Search"
"36",36,"Smooth",49.5715248925665,0.232989069578612,89.9051435423823,0.100512955376674,"Local Search"
"37",37,"Smooth",49.7263970693001,0.233225490390483,90.1317246071374,0.0991112470823822,"Local Search"
"38",38,"Smooth",49.604301942578,0.232161477066612,90.3306984337503,0.0978392803106309,"Local Search"
"39",39,"Smooth",49.6588586678172,0.232365889104917,90.4967638870054,0.0967663182250372,"Local Search"
"40",40,"Smooth",49.7844181624002,0.23317207751799,90.6657741294826,0.0959110381818086,"Local Search"
"41",41,"Smooth",49.8797985965651,0.230870442546634,90.8494770692015,0.0948288991361455,"Local Search"
"42",1,"Rough",47.4794416623578,0.20876179282277,47.4794416623578,0.20876179282277,"Local Search"
"43",2,"Rough",47.547574801502,0.208487467021267,57.7001671173295,0.184517825915858,"Local Search"
"44",3,"Rough",47.7261178763895,0.209399822640711,63.2008788175032,0.170796794756044,"Local Search"
"45",4,"Rough",47.6511597806097,0.211781916967023,66.7062453871202,0.162852616441586,"Local Search"
"46",5,"Rough",47.66741896518,0.20988081606346,69.2625250693016,0.156187665068585,"Local Search"
"47",6,"Rough",47.2097650106785,0.207881157182596,71.1602063630365,0.150785413455374,"Local Search"
"48",7,"Rough",47.3554027645555,0.20900046792453,72.7829894755932,0.146495568829466,"Local Search"
"49",8,"Rough",47.6489335006942,0.208003934149272,74.1810122671732,0.142795445070264,"Local Search"
"50",9,"Rough",47.3325817558905,0.207430713338283,75.3665289135675,0.139711353586132,"Local Search"
"51",10,"Rough",47.6405813679346,0.209003698531301,76.4163502284633,0.136486006376445,"Local Search"
"52",11,"Rough",47.3731883829775,0.207595017002221,77.3396766188336,0.133835993026661,"Local Search"
"53",12,"Rough",47.515218708521,0.210014680183991,78.1618142736213,0.131732405765287,"Local Search"
"54",13,"Rough",47.567706839341,0.205235140565149,78.9264070482331,0.129424175319314,"Local Search"
"55",14,"Rough",47.1884318642188,0.206096784596817,79.6166419826777,0.127271760828354,"Local Search"
"56",15,"Rough",47.4010543244397,0.206495916659967,80.2273483546732,0.125344006751729,"Local Search"
"57",16,"Rough",47.3430333748121,0.20838039323316,80.8263249090771,0.123741978088958,"Local Search"
"58",17,"Rough",47.1535198300889,0.208465971843276,81.3479108088923,0.122161553166867,"Local Search"
"59",18,"Rough",47.2473866154491,0.207278060052254,81.8417521026231,0.120908076659201,"Local Search"
"60",19,"Rough",47.2540626069579,0.208646226989261,82.3295175401215,0.119705521455312,"Local Search"
"61",20,"Rough",46.953429607386,0.206385699021536,82.7541829053524,0.118539013022365,"Local Search"
"62",21,"Rough",47.4905320550689,0.209346249291457,83.2322332521244,0.117263262618769,"Local Search"
"63",22,"Rough",47.2716563391147,0.205979769594449,83.6103492842347,0.115872058014881,"Local Search"
"64",23,"Rough",47.4694924574331,0.209411670502845,84.0217922041673,0.114452847198001,"Local Search"
"65",24,"Rough",47.5118333845603,0.207793084134229,84.418130777918,0.113146840631083,"Local Search"
"66",25,"Rough",47.1340595026207,0.205655072631106,84.7225468879393,0.112133192815383,"Local Search"
"67",26,"Rough",47.2327631009154,0.20780300363604,85.0257968629046,0.111074299752562,"Local Search"
"68",27,"Rough",46.8309700074482,0.207308235342114,85.3362231404991,0.109906511153183,"Local Search"
"69",28,"Rough",47.5175936747218,0.20746800902166,85.6263083581527,0.10910631422963,"Local Search"
"70",29,"Rough",47.112246863072,0.207182885022955,85.8991334629468,0.108256892128343,"Local Search"
"71",30,"Rough",47.3802252912156,0.208228759563729,86.2066399818357,0.107376592787836,"Local Search"
"72",31,"Rough",47.3815613980996,0.206336941260102,86.4564104472088,0.106600736180263,"Local Search"
"73",32,"Rough",47.2276050189938,0.209325039046218,86.7206234373268,0.105672201240314,"Local Search"
"74",33,"Rough",47.0554001958957,0.208194943917973,86.9594906592781,0.104863049618066,"Local Search"
"75",34,"Rough",47.2120114710066,0.20922450524146,87.2244336028297,0.103802822816035,"Local Search"
"76",35,"Rough",47.3877585154317,0.207471779641739,87.4856385896685,0.102733641163045,"Local Search"
"77",36,"Rough",47.5295866720099,0.209498722685832,87.729818758133,0.101772251810206,"Local Search"
"78",37,"Rough",47.168678676175,0.207967873640763,87.927862983742,0.100961269742118,"Local Search"
"79",38,"Rough",47.2706961976287,0.20663773265994,88.1239465275622,0.100332978457818,"Local Search"
"80",39,"Rough",46.8418732152359,0.207810607175812,88.2850903279743,0.0997306060833986,"Local Search"
"81",40,"Rough",47.5398024569434,0.211057815451388,88.4863717712207,0.0990848242691211,"Local Search"
"82",41,"Rough",47.4401310483227,0.211112937795228,88.6902093685236,0.0982403526345305,"Local Search"
