"","participant","reward","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed"
"550",70,"Best",1128.69819221996,"BMT","EXI",0.0193672785464339,1.1,0.00673794699917832,NA,NA,0.217397392635745,"BMT-EXI",0
"551",71,"Cumulative",1150.99033291923,"BMT","EXI",-5.23007283925736e-07,1.13,148.41315907358,NA,NA,148.413159043476,"BMT-EXI",0
"552",72,"Cumulative",1150.99057633402,"BMT","EXI",-7.34490305687174e-07,1.11,148.413159027182,NA,NA,148.413158958444,"BMT-EXI",0
"553",73,"Best",1129.02345648616,"BMT","EXI",0.0190846832656416,1.19,0.155257362036036,NA,NA,0.100110430480432,"BMT-EXI",0
"554",74,"Cumulative",1120.87875272898,"BMT","EXI",0.026160944276678,0.81,1.06285770334687,NA,NA,0.00853810016745339,"BMT-EXI",0
"555",75,"Cumulative",1150.99019153384,"BMT","EXI",-4.00169186454136e-07,1.13,148.413159037207,NA,NA,148.413158952339,"BMT-EXI",0
"556",76,"Cumulative",1112.84910448519,"BMT","EXI",0.0331372430462671,0.91,0.255295256682316,NA,NA,0.0123286763030052,"BMT-EXI",0
"557",77,"Cumulative",1150.99032564496,"BMT","EXI",-5.16687266083338e-07,1.05,148.413158999679,NA,NA,148.413159014732,"BMT-EXI",0
"558",78,"Best",1121.45154997081,"BMT","EXI",0.0256632880192598,1.09,2.28906371095192,NA,NA,0.00940482903434809,"BMT-EXI",0
"559",79,"Best",1129.43242924206,"BMT","EXI",0.0187293605856029,1.29,0.443175573248777,NA,NA,0.107422658353789,"BMT-EXI",0
"560",80,"Cumulative",1112.84910448519,"BMT","EXI",0.0331372430462671,0.9,0.0424049867127569,NA,NA,0.0130389532458289,"BMT-EXI",0
"561",1,"Cumulative",475.965501124203,"BMT","POI",0.586472851730695,1.2,1.72267008615725,NA,NA,0.00673794699908574,"BMT-POI",0
"562",2,"Cumulative",1138.39941733799,"BMT","POI",0.0109386845657679,0.91,0.348987123150599,NA,NA,0.105384550658115,"BMT-POI",0
"563",3,"Cumulative",1127.57492508163,"BMT","POI",0.0203431926733217,0.9,0.11269997846757,NA,NA,0.110693084820764,"BMT-POI",0
"564",4,"Cumulative",504.58477520211,"BMT","POI",0.56160792608583,1.2,1.4575231311976,NA,NA,0.00673794699908645,"BMT-POI",0
"565",5,"Best",884.448696021563,"BMT","POI",0.231575510845981,1.26,1.74699984788251,NA,NA,0.0088520431641873,"BMT-POI",0
"566",6,"Best",1151.20875468264,"BMT","POI",-0.000190291653814345,1.06,13.0761851984794,NA,NA,0.0333814183680207,"BMT-POI",0
"567",7,"Cumulative",778.147927882085,"BMT","POI",0.323931476569817,1.05,2.52239103000498,NA,NA,0.00673794699908671,"BMT-POI",0
"568",8,"Cumulative",483.381094048014,"BMT","POI",0.5800300549581,1.21,2.08423752716099,NA,NA,0.00673794699908621,"BMT-POI",0
"569",9,"Cumulative",1139.60022968122,"BMT","POI",0.00989539780921311,0.88,0.156630979425436,NA,NA,0.202381308076053,"BMT-POI",0
"570",10,"Cumulative",1118.11842728866,"BMT","POI",0.0285591632756084,0.92,2.13117805939148,NA,NA,0.00824312464860791,"BMT-POI",0
"571",11,"Best",1117.77489890616,"BMT","POI",0.0288576267399338,0.94,0.0067379469991385,NA,NA,0.103283059760937,"BMT-POI",0
"572",12,"Best",1130.12084128668,"BMT","POI",0.0181312561663204,1.02,0.00842111003028307,NA,NA,0.129741338988188,"BMT-POI",0
"573",13,"Best",1117.76531857896,"BMT","POI",0.0288659502956902,1.04,0.00828704702729249,NA,NA,0.106254211776485,"BMT-POI",0
"574",14,"Best",1131.3063776163,"BMT","POI",0.0171012414774404,1.26,0.193910847121428,NA,NA,0.121927311705155,"BMT-POI",0
"575",15,"Cumulative",1124.06765123156,"BMT","POI",0.0233903735088876,0.9,0.00881647341168066,NA,NA,0.115179175207183,"BMT-POI",0
"576",16,"Cumulative",1152.21840039806,"BMT","POI",-0.0010674895021332,0.87,0.0502074350829818,NA,NA,0.450726238878375,"BMT-POI",0
"577",17,"Cumulative",708.197000870472,"BMT","POI",0.384706064848975,1.14,2.30600669434075,NA,NA,0.00673794699909955,"BMT-POI",0
"578",18,"Cumulative",1118.04524828034,"BMT","POI",0.0286227424773662,0.9,0.0145069251901443,NA,NA,0.10877609425785,"BMT-POI",0
"579",19,"Best",1142.6721619429,"BMT","POI",0.00722644935632921,1.23,0.0523859297767602,NA,NA,0.16307616513085,"BMT-POI",0
"580",20,"Best",1144.88768119727,"BMT","POI",0.00530156749613031,1.05,0.0497851220128788,NA,NA,0.143163454135443,"BMT-POI",0
"581",21,"Best",1117.75725161579,"BMT","POI",0.0288729590143189,1.02,0.015863894933397,NA,NA,0.104741313502326,"BMT-POI",0
"582",22,"Best",1121.78956628957,"BMT","POI",0.0253696135322742,0.92,0.00673794699929404,NA,NA,0.105567669842176,"BMT-POI",0
"583",23,"Cumulative",1137.19676364705,"BMT","POI",0.0119835711174101,0.85,0.00750478855164672,NA,NA,0.128391756873761,"BMT-POI",0
"584",24,"Cumulative",1129.42897880213,"BMT","POI",0.0187323583881276,0.83,0.00673794699926119,NA,NA,0.111288516475451,"BMT-POI",0
"585",25,"Best",1122.43242818762,"BMT","POI",0.0248110838766543,0.76,0.00673794699909786,NA,NA,0.109149517756827,"BMT-POI",0
"586",26,"Best",1130.99339504385,"BMT","POI",0.0173731662079926,1.14,0.0170825019126925,NA,NA,0.150214511856209,"BMT-POI",0
"587",27,"Best",1127.67658190859,"BMT","POI",0.0202548714448761,1.06,0.00673794699913391,NA,NA,0.146747952463588,"BMT-POI",0
"588",28,"Cumulative",1133.09806945761,"BMT","POI",0.0155445882831174,0.82,0.00673794699912505,NA,NA,0.105648676382486,"BMT-POI",0
"589",29,"Cumulative",1117.63024622819,"BMT","POI",0.0289833035153896,0.82,0.00673794699918775,NA,NA,0.103388178234137,"BMT-POI",0
"590",30,"Cumulative",853.159044938007,"BMT","POI",0.258760506717243,1.08,2.06669134194463,NA,NA,0.00673794699908631,"BMT-POI",0
"591",31,"Best",1175.16427147977,"BMT","POI",-0.0210032634407091,1.47,4.60906270194344,NA,NA,0.00673794717484815,"BMT-POI",0
"592",32,"Best",1118.64746442799,"BMT","POI",0.0280995265602584,1.07,0.00673794699914762,NA,NA,0.107599376442902,"BMT-POI",0
"593",33,"Best",1127.09060996735,"BMT","POI",0.0207639741114619,0.96,0.00673794699909969,NA,NA,0.127432280232681,"BMT-POI",0
"594",34,"Cumulative",1132.87450847307,"BMT","POI",0.0157388219748086,0.91,0.00986089276301918,NA,NA,0.133981778851665,"BMT-POI",0
"595",35,"Cumulative",335.780319063355,"BMT","POI",0.708268188641276,1.31,1.61539954500673,NA,NA,0.00673794699908567,"BMT-POI",0
"596",36,"Cumulative",917.208487068326,"BMT","POI",0.203113231673502,0.98,2.32410430139141,NA,NA,0.00673794699908584,"BMT-POI",0
"597",37,"Cumulative",1118.61893118952,"BMT","POI",0.028124316736671,0.87,0.00740151044335993,NA,NA,0.111137989134343,"BMT-POI",0
"598",38,"Best",1163.6655631108,"BMT","POI",-0.0110129845877875,1.12,0.045435983444714,NA,NA,0.127396017531947,"BMT-POI",0
"599",39,"Best",1134.636061894,"BMT","POI",0.0142083535669928,1.24,0.00673794699913102,NA,NA,0.130204473993786,"BMT-POI",0
"600",40,"Best",1122.74602694873,"BMT","POI",0.0245386237906277,1.34,0.00699456276340327,NA,NA,0.120115149501141,"BMT-POI",0
"601",41,"Best",1128.02039329811,"BMT","POI",0.0199561620991049,1.16,0.00726878320156775,NA,NA,0.107226000160001,"BMT-POI",0
"602",42,"Cumulative",1117.09721156151,"BMT","POI",0.0294464133523912,0.81,0.0152460130849752,NA,NA,0.101856706627233,"BMT-POI",0
"603",43,"Cumulative",1144.00977008868,"BMT","POI",0.00606431201503499,0.87,0.169470795377463,NA,NA,0.120746507578655,"BMT-POI",0
"604",44,"Cumulative",1127.07422265312,"BMT","POI",0.0207782116965525,0.82,0.00673794699910171,NA,NA,0.14477316341267,"BMT-POI",0
"605",45,"Best",1130.0403969324,"BMT","POI",0.0182011476276576,0.96,0.00673794699910855,NA,NA,0.179777991957332,"BMT-POI",0
"606",46,"Best",1128.82844006164,"BMT","POI",0.0192541169445694,1.08,0.00673794699919391,NA,NA,0.131806513016305,"BMT-POI",0
"607",47,"Best",662.60012105576,"BMT","POI",0.424321431162753,0.91,1.91699084486344,NA,NA,0.00673794699908547,"BMT-POI",0
"608",48,"Cumulative",420.10109265005,"BMT","POI",0.635008826442105,1.25,1.75193880107882,NA,NA,0.00673794699908564,"BMT-POI",0
"609",49,"Cumulative",1127.11486100031,"BMT","POI",0.0207429043900663,0.88,0.00767410452160418,NA,NA,0.103302858388483,"BMT-POI",0
"610",50,"Best",1129.65297466174,"BMT","POI",0.0185377468693746,1.11,0.0103678691510139,NA,NA,0.115693145648169,"BMT-POI",0
"611",51,"Best",1122.80510717264,"BMT","POI",0.0244872938592466,1.04,0.00673794699914099,NA,NA,0.116903568070616,"BMT-POI",0
"612",52,"Best",798.716193166907,"BMT","POI",0.306061408113197,1.1,2.46408406677848,NA,NA,0.00673794699908631,"BMT-POI",0
"613",53,"Best",1123.08796538326,"BMT","POI",0.02424154170089,0.95,0.0067379469990949,NA,NA,0.30097079576383,"BMT-POI",0
"614",54,"Cumulative",565.841790240766,"BMT","POI",0.508386760516909,1.18,1.84337243254261,NA,NA,0.00673794699908654,"BMT-POI",0
"615",55,"Cumulative",1128.87623373258,"BMT","POI",0.0192125929677218,0.94,0.084531467069176,NA,NA,0.102930534454419,"BMT-POI",0
"616",56,"Best",1125.14598132453,"BMT","POI",0.0224535014726086,1.07,0.010260604829122,NA,NA,0.132368511802389,"BMT-POI",0
"617",57,"Best",1117.92069720162,"BMT","POI",0.0287309546319735,1.14,0.00687545494198813,NA,NA,0.105344145422048,"BMT-POI",0
"618",58,"Best",1145.5361565009,"BMT","POI",0.00473816081560052,0.72,0.00673794699913492,NA,NA,0.287528490322033,"BMT-POI",0
"619",59,"Best",1223.00470648914,"BMT","POI",-0.0625678697297389,1.1,2.52393403457131,NA,NA,0.00673794699909109,"BMT-POI",0
"620",60,"Cumulative",1117.42285891002,"BMT","POI",0.0291634852429912,0.89,0.00905186363635259,NA,NA,0.106851269078343,"BMT-POI",0
"621",61,"Cumulative",493.226145064791,"BMT","POI",0.571476502522225,1.19,1.80372867954038,NA,NA,0.00673794699908786,"BMT-POI",0
"622",62,"Cumulative",1117.99037697128,"BMT","POI",0.0286704156299408,0.86,0.00673794699913388,NA,NA,0.105373931245408,"BMT-POI",0
"623",63,"Cumulative",1224.47002916032,"BMT","POI",-0.0638409676834273,0.88,3.21929336998547,NA,NA,0.00673794699908688,"BMT-POI",0
"624",64,"Best",740.401462525657,"BMT","POI",0.356726265560241,0.99,1.79179339323671,NA,NA,0.00673794699908617,"BMT-POI",0
"625",65,"Best",1118.22818755405,"BMT","POI",0.0284638016381962,1.16,0.00673794699913004,NA,NA,0.106332852576621,"BMT-POI",0
"626",66,"Best",1159.12234640329,"BMT","POI",-0.00706575848718249,1.1,0.00673794699912205,NA,NA,0.243855224957914,"BMT-POI",0
"627",67,"Cumulative",1145.31230378301,"BMT","POI",0.00493264797032922,0.83,0.0067379469991925,NA,NA,0.230542718506739,"BMT-POI",0
"628",68,"Best",706.910139690163,"BMT","POI",0.385824112339507,1.07,2.41455933874281,NA,NA,0.00673794699908624,"BMT-POI",0
"629",69,"Best",1133.44717512126,"BMT","POI",0.0152412791794301,1.03,0.00904892595562029,NA,NA,0.127165333752318,"BMT-POI",0
"630",70,"Best",1127.25752672487,"BMT","POI",0.0206189539144706,1.1,0.0067379469992393,NA,NA,0.144665108197342,"BMT-POI",0
"631",71,"Cumulative",630.969073603115,"BMT","POI",0.451803038167816,1.13,2.02769333368969,NA,NA,0.00673794699908786,"BMT-POI",0
"632",72,"Cumulative",589.345105494175,"BMT","POI",0.487966669336644,1.11,1.85945756682204,NA,NA,0.00673794699908581,"BMT-POI",0
"633",73,"Best",1128.56134614587,"BMT","POI",0.0194861728079577,1.19,0.00840996200520619,NA,NA,0.116984139432796,"BMT-POI",0
"634",74,"Cumulative",1122.45097307924,"BMT","POI",0.0247949717506126,0.81,0.00673794699909908,NA,NA,0.114125955451926,"BMT-POI",0
"635",75,"Cumulative",738.752673308339,"BMT","POI",0.358158762456601,1.13,2.48418887803098,NA,NA,0.0067379469990858,"BMT-POI",0
"636",76,"Cumulative",1118.79392265989,"BMT","POI",0.0279722810879853,0.91,0.0155098799165229,NA,NA,0.113310657763523,"BMT-POI",0
"637",77,"Cumulative",699.292034003167,"BMT","POI",0.392442855741112,1.05,1.94945586362296,NA,NA,0.00673794699908638,"BMT-POI",0
"638",78,"Best",1125.32206098275,"BMT","POI",0.0223005203872926,1.09,0.115025633686335,NA,NA,0.117203576025997,"BMT-POI",0
"639",79,"Best",1125.33532743787,"BMT","POI",0.0222889942591638,1.29,0.00673794699914968,NA,NA,0.129476326323365,"BMT-POI",0
"640",80,"Cumulative",1118.45300252204,"BMT","POI",0.02826847846376,0.9,0.0122686999941646,NA,NA,0.109882650568132,"BMT-POI",0
"641",1,"Cumulative",1163.5782988359,"BMT","PMU",-0.0109371678601873,1.2,98.2391195113469,NA,NA,0.0116636879656557,"BMT-PMU",0
"642",2,"Cumulative",1156.60901031178,"BMT","PMU",-0.0048821281524003,0.91,0.27814117580172,NA,NA,0.00887053189746281,"BMT-PMU",0
"643",3,"Cumulative",1146.51679013459,"BMT","PMU",0.00388616917108353,0.9,0.295485272501853,NA,NA,0.00896861916413097,"BMT-PMU",0
"644",4,"Cumulative",1159.99146277694,"BMT","PMU",-0.00782086198661847,1.2,123.436583025359,NA,NA,0.015298019136081,"BMT-PMU",0
"645",5,"Best",1163.10421130287,"BMT","PMU",-0.0105252723234308,1.26,96.1506792321919,NA,NA,0.0116743447631514,"BMT-PMU",0
"646",6,"Best",1157.27741955851,"BMT","PMU",-0.00546285379117717,1.06,13.9119898310016,NA,NA,0.0135065642836637,"BMT-PMU",0
"647",7,"Cumulative",1155.70463467015,"BMT","PMU",-0.0040963907845375,1.05,111.705886401131,NA,NA,0.0141541964839718,"BMT-PMU",0
"648",8,"Cumulative",1162.95705785234,"BMT","PMU",-0.0103974228330603,1.21,121.52309327297,NA,NA,0.011450928989163,"BMT-PMU",0
"649",9,"Cumulative",1152.82810787438,"BMT","PMU",-0.001597214016549,0.88,0.105937395534704,NA,NA,0.00974514611954444,"BMT-PMU",0
"650",10,"Cumulative",1169.07924200606,"BMT","PMU",-0.0157164834546497,0.92,45.0864882926921,NA,NA,0.01223288163903,"BMT-PMU",0
"651",11,"Best",1137.52395610955,"BMT","PMU",0.0116993005859659,0.94,0.49860653081769,NA,NA,0.00924974053946073,"BMT-PMU",0
"652",12,"Best",1146.3608272177,"BMT","PMU",0.00402167247984575,1.02,0.168766520045305,NA,NA,0.00991002582516875,"BMT-PMU",0
"653",13,"Best",1138.92789060964,"BMT","PMU",0.0104795377485185,1.04,0.320041603516671,NA,NA,0.00834064882330521,"BMT-PMU",0
"654",14,"Best",1149.14531166133,"BMT","PMU",0.00160246371648465,1.26,0.146770119022961,NA,NA,0.00831592210259317,"BMT-PMU",0
"655",15,"Cumulative",1149.45560111756,"BMT","PMU",0.00133287881239763,0.9,0.290363452357247,NA,NA,0.00828019648600596,"BMT-PMU",0
"656",16,"Cumulative",1153.96158301445,"BMT","PMU",-0.0025819970338008,0.87,0.409935049597413,NA,NA,0.0101340270483248,"BMT-PMU",0
"657",17,"Cumulative",1156.71593176493,"BMT","PMU",-0.0049750233801118,1.14,69.1491496385166,NA,NA,0.0144259234613306,"BMT-PMU",0
"658",18,"Cumulative",1131.29260990185,"BMT","PMU",0.0171132031084442,0.9,0.217568838961332,NA,NA,0.00894446251456816,"BMT-PMU",0
"659",19,"Best",1146.83490717469,"BMT","PMU",0.00360978352527885,1.23,1.07160101510031,NA,NA,0.00933640781788827,"BMT-PMU",0
"660",20,"Best",1152.74972772371,"BMT","PMU",-0.00152911597138994,1.05,0.676773918754774,NA,NA,0.00958310112371134,"BMT-PMU",0
"661",21,"Best",1148.83147946988,"BMT","PMU",0.00187512661087419,1.02,0.0373747741399551,NA,NA,0.00770628463114223,"BMT-PMU",0
"662",22,"Best",1143.35107498159,"BMT","PMU",0.0066365978394709,0.92,0.196508676499039,NA,NA,0.00978229183090317,"BMT-PMU",0
"663",23,"Cumulative",1143.60936485931,"BMT","PMU",0.0064121910782462,0.85,0.254467532071208,NA,NA,0.0104113279357119,"BMT-PMU",0
"664",24,"Cumulative",1148.1195566964,"BMT","PMU",0.00249365756240194,0.83,0.350139437232246,NA,NA,0.00887566280366741,"BMT-PMU",0
"665",25,"Best",1152.71295586277,"BMT","PMU",-0.00149716793575316,0.76,0.62483447734426,NA,NA,0.00914093087530086,"BMT-PMU",0
"666",26,"Best",1139.97646068703,"BMT","PMU",0.00956852173403888,1.14,0.0943865541138215,NA,NA,0.00933117240475394,"BMT-PMU",0
"667",27,"Best",1136.90604727633,"BMT","PMU",0.0122361505826326,1.06,0.173675225157707,NA,NA,0.0085990037497438,"BMT-PMU",0
"668",28,"Cumulative",1147.20238908149,"BMT","PMU",0.00329050882028648,0.82,0.333555514313941,NA,NA,0.00987627324247771,"BMT-PMU",0
"669",29,"Cumulative",1149.30036426523,"BMT","PMU",0.00146775130357224,0.82,0.142753645857643,NA,NA,0.00925329160626477,"BMT-PMU",0
"670",30,"Cumulative",1156.83293856183,"BMT","PMU",-0.00507668093078517,1.08,94.6385267731597,NA,NA,0.0146624354742683,"BMT-PMU",0
"671",31,"Best",1166.79625255004,"BMT","PMU",-0.0137329823037298,1.47,1.36761191140049,NA,NA,0.00973062327904356,"BMT-PMU",0
"672",32,"Best",1148.96797492688,"BMT","PMU",0.00175653697160016,1.07,0.149520748448385,NA,NA,0.00853385613487324,"BMT-PMU",0
"673",33,"Best",1141.75572399579,"BMT","PMU",0.00802266666607288,0.96,0.475517477146015,NA,NA,0.00958505212644175,"BMT-PMU",0
"674",34,"Cumulative",1150.58947552054,"BMT","PMU",0.000347748908537282,0.91,0.320308043822405,NA,NA,0.00880764278484813,"BMT-PMU",0
"675",35,"Cumulative",1159.25868637504,"BMT","PMU",-0.00718421303815053,1.31,108.918370494272,NA,NA,0.0143272484014115,"BMT-PMU",0
"676",36,"Cumulative",1181.3796048926,"BMT","PMU",-0.0264032537670704,0.98,110.96770877756,NA,NA,0.0120243398528449,"BMT-PMU",0
"677",37,"Cumulative",1137.84932048117,"BMT","PMU",0.0114166183318383,0.87,0.269571327235378,NA,NA,0.00859987586553771,"BMT-PMU",0
"678",38,"Best",1153.77653466657,"BMT","PMU",-0.00242122379412124,1.12,0.826373260750036,NA,NA,0.00951176035915343,"BMT-PMU",0
"679",39,"Best",1139.84282236107,"BMT","PMU",0.00968462904791478,1.24,0.379218601603382,NA,NA,0.00978934929889914,"BMT-PMU",0
"680",40,"Best",1139.9820282418,"BMT","PMU",0.00956368454512557,1.34,0.384018603236625,NA,NA,0.0107854881732817,"BMT-PMU",0
"681",41,"Best",1147.2939613813,"BMT","PMU",0.00321094920533671,1.16,0.0844904397169124,NA,NA,0.00996855488660423,"BMT-PMU",0
"682",42,"Cumulative",1147.83647782143,"BMT","PMU",0.00273960143779983,0.81,0.260958523733181,NA,NA,0.0100461283310191,"BMT-PMU",0
"683",43,"Cumulative",1146.66691366783,"BMT","PMU",0.00375573922092431,0.87,0.533513923151972,NA,NA,0.0106411965457533,"BMT-PMU",0
"684",44,"Cumulative",1131.65785113228,"BMT","PMU",0.0167958751422523,0.82,0.112401315671482,NA,NA,0.00916324521659321,"BMT-PMU",0
"685",45,"Best",1137.49815676924,"BMT","PMU",0.0117217155038608,0.96,0.206608142971975,NA,NA,0.00906791326704874,"BMT-PMU",0
"686",46,"Best",1143.9849168998,"BMT","PMU",0.00608590490001926,1.08,0.312783835356094,NA,NA,0.00872502798502529,"BMT-PMU",0
"687",47,"Best",1161.3192270256,"BMT","PMU",-0.00897444677800463,0.91,96.3307939664174,NA,NA,0.0133173500088584,"BMT-PMU",0
"688",48,"Cumulative",1154.95469497395,"BMT","PMU",-0.00344483006593088,1.25,129.825772829925,NA,NA,0.0152993399475614,"BMT-PMU",0
"689",49,"Cumulative",1153.19233953532,"BMT","PMU",-0.00191366485111821,0.88,0.532219746301659,NA,NA,0.00870719881928672,"BMT-PMU",0
"690",50,"Best",1149.61056212423,"BMT","PMU",0.00119824598075435,1.11,0.280151170000542,NA,NA,0.00961239791423658,"BMT-PMU",0
"691",51,"Best",1138.75815379248,"BMT","PMU",0.0106270080626284,1.04,0.150311028005816,NA,NA,0.0100529957226026,"BMT-PMU",0
"692",52,"Best",1159.54261714267,"BMT","PMU",-0.00743089705278455,1.1,79.337820088743,NA,NA,0.0133102414722273,"BMT-PMU",0
"693",53,"Best",1142.22631939902,"BMT","PMU",0.00761380515273669,0.95,0.456795439576922,NA,NA,0.0093314840881969,"BMT-PMU",0
"694",54,"Cumulative",1158.97564463357,"BMT","PMU",-0.00693830142498908,1.18,115.59059874258,NA,NA,0.0132303817201713,"BMT-PMU",0
"695",55,"Cumulative",1141.43687051689,"BMT","PMU",0.00829969214277693,0.94,0.526996286196539,NA,NA,0.00996906071209809,"BMT-PMU",0
"696",56,"Best",1150.57043368681,"BMT","PMU",0.000364292786580234,1.07,0.057889713172453,NA,NA,0.00813754080872812,"BMT-PMU",0
"697",57,"Best",1143.8918486037,"BMT","PMU",0.00616676426269824,1.14,0.236298212158209,NA,NA,0.00885588305916526,"BMT-PMU",0
"698",58,"Best",1164.55584820832,"BMT","PMU",-0.0117864798445975,0.72,0.0505177085390026,NA,NA,0.0104935809391958,"BMT-PMU",0
"699",59,"Best",1181.04157614281,"BMT","PMU",-0.0261095684797847,1.1,45.3891263113232,NA,NA,0.0170834193213772,"BMT-PMU",0
"700",60,"Cumulative",1149.85684468911,"BMT","PMU",0.000984271382838076,0.89,0.0402493744300853,NA,NA,0.00832096604079995,"BMT-PMU",0
"701",61,"Cumulative",1164.96282991569,"BMT","PMU",-0.0121400726668683,1.19,109.603804979846,NA,NA,0.0122936097091978,"BMT-PMU",0
"702",62,"Cumulative",1148.45179708669,"BMT","PMU",0.00220500130305001,0.86,0.166287579694741,NA,NA,0.0081552514233382,"BMT-PMU",0
"703",63,"Cumulative",1184.23018841483,"BMT","PMU",-0.0288798905654672,0.88,108.373098921817,NA,NA,0.0122010849604163,"BMT-PMU",0
"704",64,"Best",1159.56654024485,"BMT","PMU",-0.00745168186218459,0.99,95.5358819894743,NA,NA,0.0103909131335198,"BMT-PMU",0
"705",65,"Best",1142.79576789835,"BMT","PMU",0.00711905834133753,1.16,0.207841223723589,NA,NA,0.00838477775797613,"BMT-PMU",0
"706",66,"Best",1154.80120070642,"BMT","PMU",-0.00331147156289369,1.1,0.290375335939297,NA,NA,0.00986379259518988,"BMT-PMU",0
"707",67,"Cumulative",1146.17552601222,"BMT","PMU",0.00418266540662593,0.83,0.926616241682105,NA,NA,0.00949625192152281,"BMT-PMU",0
"708",68,"Best",1160.79107819129,"BMT","PMU",-0.00851558183759016,1.07,93.3821202462769,NA,NA,0.0130048177795039,"BMT-PMU",0
"709",69,"Best",1147.79681427328,"BMT","PMU",0.00277406182183726,1.03,0.47485716281155,NA,NA,0.00898323193657678,"BMT-PMU",0
"710",70,"Best",1142.04889281739,"BMT","PMU",0.00776795646864747,1.1,0.0955448918871001,NA,NA,0.0101647494774454,"BMT-PMU",0
"711",71,"Cumulative",1154.49439280956,"BMT","PMU",-0.00304491149844832,1.13,101.318555002897,NA,NA,0.0127187447596762,"BMT-PMU",0
"712",72,"Cumulative",1162.68618708967,"BMT","PMU",-0.0101620855790516,1.11,96.3479418956605,NA,NA,0.0127876463328505,"BMT-PMU",0
"713",73,"Best",1133.70681858451,"BMT","PMU",0.0150156963994345,1.19,0.111197793460738,NA,NA,0.00844722499676446,"BMT-PMU",0
"714",74,"Cumulative",1140.21429055263,"BMT","PMU",0.00936189098903195,0.81,0.221861220515614,NA,NA,0.00868407179921585,"BMT-PMU",0
"715",75,"Cumulative",1164.34475163425,"BMT","PMU",-0.0116030754506287,1.13,109.678535792765,NA,NA,0.0115724579723941,"BMT-PMU",0
"716",76,"Cumulative",1144.3150907602,"BMT","PMU",0.0057990440779625,0.91,0.128275071776889,NA,NA,0.00796526584523287,"BMT-PMU",0
"717",77,"Cumulative",1161.04035611753,"BMT","PMU",-0.00873215885781908,1.05,116.283764424265,NA,NA,0.0128412020977606,"BMT-PMU",0
"718",78,"Best",1146.81944287906,"BMT","PMU",0.00362321917567598,1.09,0.0646599513646975,NA,NA,0.00939928012762128,"BMT-PMU",0
"719",79,"Best",1150.44493542654,"BMT","PMU",0.000473327869079387,1.29,0.399810257310352,NA,NA,0.00866784657764708,"BMT-PMU",0
"720",80,"Cumulative",1142.06361728425,"BMT","PMU",0.00775516359442752,0.9,0.347054340016496,NA,NA,0.00772244662327477,"BMT-PMU",0
"721",1,"Cumulative",701.582389597938,"LBMT","GV",0.390452954760072,1.2,148.413159102497,NA,NA,0.416003580930384,"LBMT-GV",5
"722",2,"Cumulative",685.79381291815,"LBMT","GV",0.404170346197483,0.91,1.24064663101059,NA,NA,0.37228781067136,"LBMT-GV",5
"723",3,"Cumulative",820.296837559515,"LBMT","GV",0.287311766989185,0.9,0.00673794699920843,NA,NA,0.440534907660721,"LBMT-GV",5
"724",4,"Cumulative",721.276913968317,"LBMT","GV",0.373342007684776,1.2,148.413159102484,NA,NA,0.408685164705185,"LBMT-GV",5
"725",5,"Best",894.913154720177,"LBMT","GV",0.222483806187558,1.26,148.413159102494,NA,NA,0.535264779209083,"LBMT-GV",5
"726",6,"Best",1011.02640376437,"LBMT","GV",0.121602585510601,1.06,4.05664969644483,NA,NA,0.647010029276113,"LBMT-GV",5
"727",7,"Cumulative",648.273769690122,"LBMT","GV",0.436768415684411,1.05,148.41315910254,NA,NA,0.384094011164087,"LBMT-GV",5
"728",8,"Cumulative",579.365351572851,"LBMT","GV",0.496637254010885,1.21,148.413159102534,NA,NA,0.353577940617906,"LBMT-GV",5
"729",9,"Cumulative",786.182798840273,"LBMT","GV",0.316950640214654,0.88,0.781475404832639,NA,NA,0.433899698077839,"LBMT-GV",5
"730",10,"Cumulative",861.705836238344,"LBMT","GV",0.251334905019361,0.92,1.82862237792824,NA,NA,0.458808097220978,"LBMT-GV",5
"731",11,"Best",778.077004616858,"LBMT","GV",0.323993095942536,0.94,0.00673794699912525,NA,NA,0.432985209968006,"LBMT-GV",5
"732",12,"Best",753.27272681128,"LBMT","GV",0.345543486131727,1.02,0.387823520016308,NA,NA,0.43231551251705,"LBMT-GV",5
"733",13,"Best",820.737859791092,"LBMT","GV",0.286928599164382,1.04,0.00673794699910066,NA,NA,0.465430394528876,"LBMT-GV",5
"734",14,"Best",975.631080345585,"LBMT","GV",0.152354661282624,1.26,0.00673794699910248,NA,NA,0.562312271384127,"LBMT-GV",5
"735",15,"Cumulative",814.975813146482,"LBMT","GV",0.291934766022089,0.9,0.00673794699911323,NA,NA,0.463336538095848,"LBMT-GV",5
"736",16,"Cumulative",773.064403310617,"LBMT","GV",0.328348131588365,0.87,1.17623295832109,NA,NA,0.417496976127214,"LBMT-GV",5
"737",17,"Cumulative",727.886040378777,"LBMT","GV",0.367599883117735,1.14,148.413159102514,NA,NA,0.456897963072345,"LBMT-GV",5
"738",18,"Cumulative",816.370870769288,"LBMT","GV",0.290722715570812,0.9,0.00673794699911552,NA,NA,0.45355756801279,"LBMT-GV",5
"739",19,"Best",736.153207094105,"LBMT","GV",0.360417224147744,1.23,0.714691364934561,NA,NA,0.411716709326884,"LBMT-GV",5
