"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"111",14,"Best",40,3,945.042377288339,0.178930661254561,"LBMT","UCB",0.00673994699756879,NA,0.146966577673348,0.0839741740861977,154.622061709462,1.26
"112",14,"Best",40,4,945.042377288339,0.178930661254561,"LBMT","UCB",0.0067384573052533,NA,0.149604413694792,0.0819904397398542,167.847385191838,1.26
"113",15,"Cumulative",20,1,800.696023397414,0.304341296997275,"LBMT","UCB",0.00674681346251678,NA,0.227020041603068,0.109604018113933,67.8073451804723,0.9
"114",15,"Cumulative",20,2,800.696023397414,0.304341296997275,"LBMT","UCB",0.0067399693275825,NA,0.187879796879602,0.0906390856852729,68.8654098522663,0.9
"115",15,"Cumulative",20,3,800.696023397414,0.304341296997275,"LBMT","UCB",0.00674067160548902,NA,0.192776370792508,0.0904304777977057,74.0458931331905,0.9
"116",15,"Cumulative",20,4,800.696023397414,0.304341296997275,"LBMT","UCB",0.00673858153812612,NA,0.184886366111149,0.0888116031828381,69.8320129743268,0.9
"117",15,"Cumulative",40,1,800.696023397414,0.304341296997275,"LBMT","UCB",0.00676016077328081,NA,0.21273324331044,0.094367344368796,128.369924272759,0.9
"118",15,"Cumulative",40,2,800.696023397414,0.304341296997275,"LBMT","UCB",0.00673865943894988,NA,0.227379918392963,0.100042907456642,133.887433657601,0.9
"119",15,"Cumulative",40,3,800.696023397414,0.304341296997275,"LBMT","UCB",0.00673911683323061,NA,0.20208374454585,0.0912313362482085,123.978446143012,0.9
"120",15,"Cumulative",40,4,800.696023397414,0.304341296997275,"LBMT","UCB",0.239440039795943,NA,0.236584518379593,0.104921473112219,133.909558183786,0.9
"121",16,"Cumulative",20,1,810.021541243905,0.296239124062293,"LBMT","UCB",0.119733176047728,NA,0.254488558449449,0.114869126630579,69.1475492437324,0.87
"122",16,"Cumulative",20,2,810.021541243905,0.296239124062293,"LBMT","UCB",0.00674617256881761,NA,30.2424949148225,14.1406649623266,65.5401776506685,0.87
"123",16,"Cumulative",20,3,810.021541243905,0.296239124062293,"LBMT","UCB",0.00673961971982128,NA,0.272561580208648,0.119117352144321,75.1742963227737,0.87
"124",16,"Cumulative",20,4,810.021541243905,0.296239124062293,"LBMT","UCB",0.00673862970278156,NA,0.25353679666099,0.11880151824736,60.7769880302201,0.87
"125",16,"Cumulative",40,1,810.021541243905,0.296239124062293,"LBMT","UCB",2.08031988941167,NA,0.413781856980418,0.187043555502493,128.771283426301,0.87
"126",16,"Cumulative",40,2,810.021541243905,0.296239124062293,"LBMT","UCB",3.32372571039772,NA,0.304488371872566,0.133209900882651,144.747237818486,0.87
